address,main_price,price_per_m2,area
"Москва, ЗАО, р-н Дорогомилово, м. Парк Победы, Виктори Парк Резиденсез ЖК, 3к4",50206233,745896,67.31
"Москва, ЗАО, р-н Фили-Давыдково, м. Кунцевская, Шом ЖК",44838000,360000,124.55
"Москва, ЗАО, р-н Можайский, м. Давыдково, улица Петра Алексеева, 12С34",26684795,279891,95.34
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",47213700,505500,93.4
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект",64387000,482300,133.5
"Москва, ЗАО, р-н Раменки, м. Парк Победы, Мосфильмовская улица, 70к6",140000000,649652,215.5
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Вестердам ЖК",22316288,286400,77.92
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект",23502800,317605,74.0
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, улица Василисы Кожиной, 13",26876070,314340,85.5
"Москва, ЗАО, р-н Кунцево, м. Строгино, Мякинино Парк ЖК, 2с1",17242200,185400,93.0
"Москва, ЗАО, р-н Фили-Давыдково, м. Кунцевская, Шом ЖК",32163753,306030,105.1
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",56615110,544900,103.9
"Москва, ЗАО, р-н Раменки, м. Воробьевы горы, 1-й Сетуньский проезд, вл8",61368060,565500,108.52
"Москва, ЗАО, р-н Можайский, м. Давыдково, улица Петра Алексеева, 12С34",19066477,384870,49.54
"Москва, ЗАО, р-н Раменки, м. Минская, проспект Генерала Дорохова",22797086,317951,71.7
"Москва, ЗАО, р-н Филевский парк, м. Фили, Большая Филевская улица, 3к1",43083700,369500,116.6
"Москва, ЗАО, р-н Раменки, м. Воробьевы горы, улица Косыгина, 19К1",197500000,873894,226.0
"Москва, ЗАО, р-н Тропарево-Никулино, м. Тропарево, проспект Вернадского, 94к1",56000000,455655,122.9
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Большая Очаковская 2 ЖК, к1.4",27650700,256500,107.8
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к3",35659890,337050,105.8
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",92097200,391903,235.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Винницкая улица, 8к1",17124940,492096,34.8
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Вестердам ЖК",18920858,280600,67.43
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",141245000,650000,217.3
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",94000000,494737,190.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",103000000,660256,156.0
"Москва, ЗАО, р-н Можайский, м. Давыдково, Стеллар Сити ЖК",26395104,231536,114.0
"Москва, ЗАО, р-н Кунцево, м. Строгино, 5-я Мякининская улица, 20",44900000,355362,126.35
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект",51254980,626589,81.8
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",115000000,723270,159.0
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, Большая Филевская улица, 21/19К3",28000000,329412,85.0
"Москва, ЗАО, р-н Крылатское, м. Молодежная, Островной проезд, 7К1",125000000,416667,300.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",65000000,486527,133.6
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",125000000,461766,270.7
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",43000000,635155,67.7
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",103000000,660256,156.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Минская улица, 2",112000000,430769,260.0
"Москва, ЗАО, р-н Кунцево, м. Строгино, Мякинино Парк ЖК, к3/4",16351640,194200,84.2
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Озерная, Мичуринский Парк ЖК, к1.3",18181710,225300,80.7
"Москва, ЗАО, р-н Раменки, м. Воробьевы горы, 1-й Сетуньский проезд, вл8",29852100,404500,73.8
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 1А",80000000,879121,91.0
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, Большая Филевская улица, 21/19К3",28000000,329412,85.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",54900000,422308,130.0
"Москва, ЗАО, р-н Фили-Давыдково, м. Славянский бульвар, Давыдковская улица, 18",63000000,443662,142.0
"Москва, ЗАО, р-н Дорогомилово, м. Киевская, Кутузовский проспект, 12",115000000,723270,159.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мичуринский проспект, 6к2",128900000,491985,262.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Минская улица, 1ГК2",255000000,435897,585.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 70к6",68890000,380608,181.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",113000000,452000,250.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",64000000,437756,146.2
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, улица Василисы Кожиной, 13",19067325,274350,69.5
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, улица Василисы Кожиной, 13",21367200,348000,61.4
"Москва, ЗАО, р-н Филевский парк, м. Фили, Западный Порт ЖК, к2.2.2",24673410,330300,74.7
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Ломоносовский проспект, 29к1",69990000,499929,140.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица, 8К3",85000000,429293,198.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк6",104297328,512845,203.37
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк4",104297328,512770,203.4
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мичуринский проспект, 6к2",130000000,541667,240.0
"Москва, ЗАО, р-н Раменки, м. Славянский бульвар, Мосфильмовская улица, 70к6",69000000,379121,182.0
"Москва, ЗАО, р-н Фили-Давыдково, м. Кунцевская, Шом ЖК",29512958,409050,72.15
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",78900000,526000,150.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк4",104297328,512845,203.37
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Городские Резиденции Спайрс ЖК, к1",46453860,549100,84.6
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",69500000,641144,108.4
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",70000000,466667,150.0
"Москва, ЗАО, р-н Можайский, м. Давыдково, улица Петра Алексеева, 12к6",18126167,357589,50.69
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Большая Очаковская 2 ЖК, к1.1",18400360,269800,68.2
"Москва, ЗАО, р-н Раменки, м. Аминьевское шоссе, Событие-2 ЖК",20061780,418826,47.9
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к1",33243616,349198,95.2
"Москва, ЗАО, р-н Филевский парк, м. Фили, Большая Филевская улица, 3к1",41500000,351695,118.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Давыдково, Нежинская улица, 1к2",78900000,565591,139.5
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",69500000,631818,110.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",65000000,625000,104.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",97999999,597926,163.9
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",79999999,524934,152.4
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",59999999,563910,106.4
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",91999999,391323,235.1
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",47500000,413043,115.0
"Москва, ЗАО, р-н Можайский, улица Толбухина, 3К2",142500000,312431,456.1
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",110000000,728477,151.0
"Москва, ЗАО, р-н Тропарево-Никулино, м. Озерная, Востряковское шоссе, 7с1",7200000,313043,23.0
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект",13030240,412349,31.6
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с7",33500000,380682,88.0
"Москва, ЗАО, р-н Дорогомилово, м. Киевская, Бережковская набережная, 10",15000000,357143,42.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Староволынская улица, 12к5",59000000,361963,163.0
"Москва, ЗАО, р-н Фили-Давыдково, м. Парк Победы, улица Ватутина, 18К2",53900000,598889,90.0
"Москва, ЗАО, р-н Филевский парк, м. Парк Победы, улица Василисы Кожиной, 13",31980000,426400,75.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Староволынская улица, 12к4",57000000,298429,191.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект, 56",30498000,390000,78.2
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к4с1",57400000,415942,138.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 70к5",62000000,439716,141.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект, 56С3",33500000,398335,84.1
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",168000000,811202,207.1
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",65000000,464286,140.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект",9761094,382788,25.5
"Москва, ЗАО, р-н Раменки, м. Минская, проспект Генерала Дорохова",16252980,342168,47.5
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",68000000,732759,92.8
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, проспект Вернадского, 41С1",5735000,310000,18.5
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, Мосфильмовская улица, 88к2с7",55000000,458333,120.0
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, проспект Вернадского, 41С1",4488000,337444,13.3
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, проспект Вернадского, 41С1",5376000,320000,16.8
"Москва, ЗАО, р-н Дорогомилово, м. Киевская, Бережковская набережная, 10",15000000,357143,42.0
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, проспект Вернадского, 41С1",4719000,330000,14.3
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Раменки, 20",33600000,386207,87.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",161179919,786244,205.0
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, проспект Вернадского, 41С1",5710000,331977,17.2
"Москва, ЗАО, р-н Дорогомилово, м. Парк Победы, площадь Победы, 2К3",110000000,429855,255.9
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",109529081,725358,151.0
"Москва, ЗАО, р-н Раменки, м. Славянский бульвар, Мосфильмовская улица, 70к5",60999999,469231,130.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",65000000,520000,125.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Вестердам ЖК",17443168,315200,55.34
"Москва, ЗАО, р-н Дорогомилово, м. Киевская, Кутузовский проспект, 12",34800000,729560,47.7
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",93000000,869159,107.0
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, улица Удальцова, 69",75000000,416667,180.0
"Москва, ЗАО, р-н Раменки, м. Славянский бульвар, Минская улица, 1А",64000000,318408,201.0
"Москва, ЗАО, р-н Можайский, м. Кунцевская, Можайское шоссе, 2",42000000,313433,134.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 1А",162680000,490000,332.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",135039467,659372,204.8
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к1",23900000,385484,62.0
"Москва, ЗАО, р-н Филевский парк, м. Парк Победы, улица Василисы Кожиной, 13",21700000,288564,75.2
"Москва, ЗАО, р-н Кунцево, м. Строгино, Мякинино Парк ЖК",11420510,211100,54.1
"Москва, ЗАО, р-н Можайский, м. Давыдково, Стеллар Сити ЖК",17767137,226045,78.6
"Москва, ЗАО, р-н Кунцево, м. Молодежная, улица Академика Павлова, 38",20318400,249000,81.6
"Москва, ЗАО, р-н Раменки, м. Воробьевы горы, 1-й Сетуньский проезд, вл8",21412810,449000,47.69
"Москва, ЗАО, р-н Кунцево, м. Строгино, 5-я Мякининская улица, 20",24900000,236400,105.33
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект",37906950,666203,56.9
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",48000000,421053,114.0
"Москва, ЗАО, р-н Раменки, м. Студенческая, Воробьевское шоссе, 4С1",145000000,647611,223.9
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",104297328,512845,203.37
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Ярцевская улица, 32",45000000,321429,140.0
"Москва, ЗАО, р-н Можайский, м. Кунцевская, Можайское шоссе, 2",42000000,313433,134.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 1А",64000000,320000,200.0
"Москва, ЗАО, р-н Раменки, м. Славянский бульвар, Мосфильмовская улица, 70к4",250000000,592417,422.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Староволынская улица, 15к2",55000000,458333,120.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",34998000,584274,59.9
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",136500000,758333,180.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Озерная, Мичуринский Парк ЖК, к1.5",12689600,246400,51.5
"Москва, ЗАО, р-н Филевский парк, м. Багратионовская, улица Василисы Кожиной, 13",17314500,357000,48.5
"Москва, ЗАО, р-н Филевский парк, м. Фили, Западный Порт ЖК, к2.2.2",18439220,328100,56.2
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Молодогвардейская 36 ЖК, к5Б",27285300,298200,91.5
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Ломоносовский проспект, 36",30225683,438689,68.9
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",70000000,578512,121.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",25000000,473485,52.8
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",117000000,735849,159.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",38500000,514706,74.8
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Ярцевская улица, 32",45000000,321429,140.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 8",165000000,555556,297.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 70к4",240000000,568720,422.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",181327409,824215,220.0
"Москва, ЗАО, р-н Можайский, м. Кунцевская, улица Багрицкого, 10к4",41300000,368750,112.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",37000000,352381,105.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",73000000,370558,197.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",69900000,613158,114.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк3",169500000,718220,236.0
"Москва, ЗАО, р-н Кунцево, м. Рабочий поселок, Кунцевская улица, 13/6",11500000,231388,49.7
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к2",10280000,276344,37.2
"Москва, ЗАО, р-н Дорогомилово, м. Деловой центр, Кутузовский проспект, 22",23500000,379032,62.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",9800000,249364,39.3
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",5900000,247899,23.8
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",51000000,531250,96.0
"Москва, ЗАО, р-н Можайский, м. Рабочий поселок, улица Петра Алексеева, 12к1",15212945,416109,36.56
"Москва, ЗАО, р-н Фили-Давыдково, м. Кунцевская, Шом ЖК",16922500,350000,48.35
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",22176000,492800,45.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",24000000,452830,53.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, улица Академика Павлова, 14",9550000,222093,43.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2Вк1",80000000,470588,170.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Веерная улица, 6",34000000,259542,131.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мичуринский проспект, 7",25500000,481132,53.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",33500000,372222,90.0
"Москва, ЗАО, р-н Можайский, м. Кунцевская, улица Козлова, 34",35500000,351137,101.1
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 70С3",86900000,467204,186.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",13650000,235345,58.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",38500000,542254,71.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект, 7",69400000,462667,150.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 1А",85425000,510000,167.5
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",69500000,631818,110.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",70000000,578512,121.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",35000000,583333,60.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",87000000,435000,200.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",92000000,438095,210.0
"Москва, ЗАО, р-н Раменки, м. Славянский бульвар, Мосфильмовская улица, 70к6",67000000,340102,197.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",125000000,446429,280.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",51000000,551351,92.5
"Москва, ЗАО, р-н Дорогомилово, м. Парк Победы, площадь Победы, 1кБ",60000000,595238,100.8
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",15800000,243077,65.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",18700000,249333,75.0
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 1Б",52000000,464286,112.0
"Москва, ЗАО, р-н Дорогомилово, м. Парк Победы, площадь Победы, 1кБ",50000000,505561,98.9
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",103000000,660256,156.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 70к6",66990000,341786,196.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 10к2",16700000,231623,72.1
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",71500000,558594,128.0
"Москва, ЗАО, р-н Раменки, м. Воробьевы горы, Мосфильмовская улица, 70к6",69000000,381215,181.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 6к9",8600000,260606,33.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 8к2",8680000,266995,32.51
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 8к2",5860000,260444,22.5
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к2",17000000,223861,75.94
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к1",8850000,232895,38.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 6к9",12700000,237383,53.5
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к1",14600000,257905,56.61
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к2",16950000,208513,81.29
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Вестердам ЖК",10359090,391500,26.46
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Аминьевское шоссе, Большая Очаковская 2 ЖК, к1.4",12002340,336200,35.7
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к1",22395528,436560,51.3
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",57350000,428945,133.7
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к1",16500000,217277,75.94
"Москва, ЗАО, р-н Тропарево-Никулино, м. Тропарево, проспект Вернадского, 94к1",26700000,423810,63.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 12к2",14800000,252215,58.68
"Москва, ЗАО, р-н Можайский, м. Кунцевская, Рябиновая улица, 3к2",13800000,394286,35.0
"Москва, ЗАО, р-н Раменки, м. Минская, улица Улофа Пальме, 7",78000000,586907,132.9
"Москва, ЗАО, р-н Крылатское, м. Крылатское, Крылатская улица, 45К1",80000000,388350,206.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к6",37000000,452323,81.8
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Славянский бульвар, Нежинская улица, 1к4",78000000,577778,135.0
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 8к2",12740000,238131,53.5
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 70к6",67000000,341837,196.0
"Москва, ЗАО, р-н Можайский, м. Кунцевская, Рябиновая улица, 3к2",13799000,394257,35.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с7",85000000,653846,130.0
"Москва, ЗАО, р-н Кунцево, м. Строгино, Мякинино Парк ЖК, к3/4",8252800,257900,32.0
"Москва, ЗАО, р-н Дорогомилово, м. Выставочная, Кутузовский проспект, 12",76342000,820000,93.1
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 26К4",30900000,404450,76.4
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 1Ак1",89000000,529762,168.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",35000000,375940,93.1
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",113000000,470833,240.0
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Славянский бульвар, Нежинская улица, 1к1",47500000,374016,127.0
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект, 56",47500000,365385,130.0
"Москва, ЗАО, р-н Крылатское, м. Крылатское, Крылатская улица, 45К1",80000000,388350,206.0
"Москва, ЗАО, р-н Тропарево-Никулино, м. Тропарево, проспект Вернадского, 94к1",41000000,473441,86.6
"Москва, ЗАО, р-н Солнцево, м. Говорово, Боровское шоссе, 2к5",12000000,260870,46.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",37600000,508108,74.0
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Ярцевская улица, 32",42900000,343200,125.0
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",56412971,371138,152.0
"Москва, ЗАО, р-н Тропарево-Никулино, м. Тропарево, проспект Вернадского, 94к1",40000000,434783,92.0
"Москва, ЗАО, р-н Крылатское, м. Крылатское, Крылатская улица, 45К1",84900000,412136,206.0
"Москва, ЗАО, р-н Раменки, м. Киевская, Мосфильмовская улица, 8",165000000,696203,237.0
"Москва, ЗАО, р-н Раменки, м. Парк Победы, Мосфильмовская улица, 8",145000000,973154,149.0
"Москва, ЗАО, р-н Раменки, м. Минская, Мосфильмовская улица, 70к5",62000000,427586,145.0
