address,main_price,price_per_m2,area
"Москва, ВАО, р-н Измайлово, м. Партизанская, Измайловский проезд, 10к4",44269709,377084,117.4

"Москва, ВАО, р-н Измайлово, м. Партизанская, Измайловский проезд, 10к4",47982220,397863,120.6

"Москва, ВАО, р-н Преображенское, м. Черкизовская, Большая Черкизовская улица, 30К2",10200000,239437,42.6

"Москва, ВАО, р-н Измайлово, 11-я Парковая улица, 41К2",8900000,211905,42.0

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, улица 3-я Соколиной Горы, 12",14500000,198630,73.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Глебовская улица, 10А",10500000,245327,42.8

"Москва, ВАО, р-н Ивановское, м. Новогиреево, Саянская улица, 11К2",9400000,206140,45.6

"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Шумкина, 13",17900000,317376,56.4

"Москва, ВАО, р-н Сокольники, м. Сокольники, 3-я Рыбинская улица, 21К1",13299000,309279,43.0

"Москва, ВАО, р-н Вешняки, м. Лермонтовский проспект, Вешняковская улица, 41К1",10200000,198444,51.4

"Москва, ВАО, р-н Перово, м. Перово, 1-я Владимирская улица, 25К2",7550000,238170,31.7

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Зеленый проспект, 83К3",10500000,259259,40.5

"Москва, ВАО, р-н Восточное Измайлово, м. Первомайская, Средняя Первомайская улица, 15",48000000,214286,224.0

"Москва, ВАО, р-н Северное Измайлово, м. Измайловская, Никитинская улица, 25К2",9100000,202673,44.9

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак1",12890000,183618,70.2

"Москва, ВАО, р-н Ивановское, м. Новогиреево, улица Сталеваров, 4К4",9250000,216121,42.8

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Миллионная улица, 11К1",8800000,266667,33.0

"Москва, ВАО, р-н Вешняки, м. Окская, улица Молдагуловой, 10К1",13450000,206923,65.0

"Москва, ВАО, р-н Ивановское, м. Новогиреево, Саянская улица, 3К1",8180000,247879,33.0

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Открытое шоссе, 24К1",14870000,238684,62.3

"Москва, ВАО, р-н Перово, улица Плеханова, 33",11000000,234542,46.9

"Москва, ВАО, р-н Измайлово, м. Измайловская, 3-я Парковая улица, 12",32490000,324900,100.0

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак5",8300000,212821,39.0

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Зеленый проспект, 50",12000000,260870,46.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Тюменский проезд, 3к1",12500000,335121,37.3

"Москва, ВАО, р-н Северное Измайлово, м. Щелковская, 9-я Парковая улица, 61К1",12800000,231047,55.4

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак4",11300000,301333,37.5

"Москва, ВАО, р-н Измайлово, м. Измайловская, Измайловский проезд, 22К3",13000000,177112,73.4

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Зеленый проспект, 62К1",10000000,261097,38.3

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурская улица, 1Ак4",11980000,304061,39.4

"Москва, ВАО, р-н Преображенское, м. Черкизовская, Большая Черкизовская улица, 30К2",10200000,239437,42.6

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",7936000,396800,20.0

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Перовская улица, 66к8",10250000,232955,44.0

"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Короленко, 8",36000000,321429,112.0

"Москва, ВАО, р-н Измайлово, м. Первомайская, Первомайская улица, 61/8",19650000,245012,80.2

"Москва, ВАО, р-н Ивановское, м. Новогиреево, Саянская улица, 3К1",8100000,245455,33.0

"Москва, ВАО, р-н Богородское, м. Белокаменная, Ивантеевская улица, 1К5",8200000,227778,36.0

"Москва, ВАО, р-н Измайлово, м. Измайловская, Измайловский проезд, 10к3",44000000,266667,165.0

"Москва, ВАО, р-н Новогиреево, м. Перово, Братская улица, 23К1",8200000,248485,33.0

"Москва, ВАО, р-н Ивановское, м. Новогиреево, улица Сталеваров, 18К2",8750000,196188,44.6

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, 2-й Вольный переулок, 11",7690000,256333,30.0

"Москва, ВАО, р-н Ивановское, м. Новогиреево, улица Молостовых, 19К1",9650000,209783,46.0

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак5",7999000,266633,30.0

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Вольная улица, 4",11500000,287500,40.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Наримановская улица, 22К3",11500000,225490,51.0

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, улица Бориса Жигуленкова, 10",11130000,191237,58.2

"Москва, ВАО, р-н Перово, м. Андроновка, улица 2-я Энтузиастов, 5к39",3950000,254839,15.5

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, 2-й Вольный переулок, 11",7360000,245333,30.0

"Москва, ВАО, р-н Сокольники, м. Красносельская, 2-я Рыбинская улица, 13",7500000,267857,28.0

"Москва, ВАО, р-н Ивановское, м. Первомайская, Большой Купавенский проезд, 12",7300000,223926,32.6

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Сиреневый парк ЖК",6084260,334300,18.2

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",6564040,334900,19.6

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",6569920,335200,19.6

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",6720840,342900,19.6

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Щербаковская улица, 16",18300000,338889,54.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",6695360,341600,19.6

"Москва, ВАО, р-н Гольяново, м. Щелковская, Уссурийская улица, 11К2",8500000,188470,45.1

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",6992860,351577,19.89

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",7799220,393900,19.8

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",7936000,396800,20.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",15700000,172149,91.2

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Открытое шоссе, 25К9",6990000,300000,23.3

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",8030000,401500,20.0

"Москва, ВАО, р-н Перово, м. Перово, улица Плеханова, 28К5",7650000,198187,38.6

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",8140000,407000,20.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Тюменский проезд, 3к9",8400000,362381,23.18

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Сиреневый парк ЖК",9294070,237700,39.1

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 5АС6",9800000,250000,39.2

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",9789450,255000,38.39

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",10472000,281279,37.23

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 7В",10500000,272727,38.5

"Москва, ВАО, р-н Измайлово, м. Первомайская, 11-я Парковая улица, 21",10000000,250000,40.0

"Москва, ВАО, р-н Восточное Измайлово, м. Щелковская, Сиреневый бульвар, 62К1",26000000,251451,103.4

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/1",11079040,247300,44.8

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Тюменский проезд, 3к9",11800000,298734,39.5

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",12300000,306733,40.1

"Москва, ВАО, р-н Перово, м. Андроновка, улица 2-я Энтузиастов, 5к39",3613500,165000,21.9

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",12409290,239100,51.9

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 7А",12449210,259900,47.9

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",12761910,301700,42.3

"Москва, ВАО, р-н Измайлово, м. Первомайская, 9-я Парковая улица, 26К2",12900000,233696,55.2

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/4",12846420,246100,52.2

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, 3-я Богатырская улица, 3",14990000,277593,54.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",13328281,258250,51.61

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Сиреневый парк ЖК",13599500,230500,59.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/1",15439150,184900,83.5

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 7В",15700000,194307,80.8

"Москва, ВАО, р-н Гольяново, м. Щелковская, Хабаровская улица, 18К1",8650000,192222,45.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/3",15700000,172149,91.2

"Москва, ВАО, р-н Северное Измайлово, м. Щелковская, 5-я Парковая улица, 54к1",7828000,232285,33.7

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",16029160,305900,52.4

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 7Б",16122240,279900,57.6

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Мартеновская улица, 32/15",11600000,183254,63.3

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",16296840,252000,64.67

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 4А",16672560,304800,54.7

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе",16972773,244494,69.42

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",18001170,287100,62.7

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 4А",18566730,226700,81.9

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Тагильская улица, 7А",18900000,200212,94.4

"Москва, ВАО, р-н Перово, м. Шоссе Энтузиастов, Мастеровая улица, 8",10650000,186842,57.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/1",19152600,205500,93.2

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Измайловское шоссе, 20",19915189,313526,63.52

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, проезд 3-й Подбельского, 16Б",10200000,170000,60.0

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/1",20103240,215700,93.2

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",20227200,275200,73.5

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурский парк ЖК, к3/1",20261680,217400,93.2

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Измайловское шоссе, 20",21456342,321251,66.79

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак2",10800000,278351,38.8

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Просторная улица, 7к2",22238880,256800,86.6

"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к1",22316820,257700,86.6

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Измайловское шоссе, 20",25000384,297907,83.92

"Москва, ВАО, р-н Измайлово, м. Партизанская, Измайловский проезд, 10к3",25835040,369600,69.9

"Москва, ВАО, р-н Измайлово, м. Партизанская, Измайловский проезд, 10к3",32524800,423500,76.8

"Москва, ВАО, р-н Измайлово, м. Партизанская, Измайловский проезд, 10к4",46342595,384267,120.6

"Москва, ВАО, р-н Новогиреево, м. Новогиреево, Зеленый проспект, 44",9500000,211111,45.0

"Москва, ВАО, р-н Вешняки, м. Выхино, улица Красный Казанец, 7",8900000,197778,45.0

"Москва, ВАО, р-н Перово, м. Андроновка, улица 2-я Энтузиастов, 5к39",4520000,200000,22.6

"Москва, ВАО, р-н Северное Измайлово, м. Щелковская, 5-я Парковая улица, 54к1",7828000,232285,33.7

"Москва, ВАО, р-н Гольяново, м. Щелковская, Алтайская улица, 27",10000000,235849,42.4

"Москва, ВАО, р-н Сокольники, м. Электрозаводская, улица Гастелло, 41",16800000,289655,58.0

"Москва, ВАО, р-н Гольяново, м. Щелковская, Щелковское шоссе, 79К1",9500000,211111,45.0

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Открытое шоссе, 1К11",8000000,257235,31.1

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак1",6290000,327604,19.2

"Москва, ВАО, р-н Северное Измайлово, м. Щелковская, 5-я Парковая улица, 62Б",10300000,259446,39.7

"Москва, ВАО, р-н Косино-Ухтомский, м. Лухмановская, Лухмановская улица, 15к4",7900000,188095,42.0

"Москва, ВАО, р-н Гольяново, м. Локомотив, Амурская улица, 1Ак5",8750000,310284,28.2

"Москва, ВАО, р-н Гольяново, м. Черкизовская, Амурская улица, 1Ак1",13000000,219224,59.3

"Москва, ВАО, р-н Новокосино, м. Новокосино, Новокосинская улица, 12К1",16200000,221614,73.1

"Москва, ВАО, р-н Ивановское, м. Новогиреево, улица Сталеваров, 14К5",8100000,217742,37.2

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, 2-й Вольный переулок, 11",6200000,240310,25.8

"Москва, ВАО, р-н Новокосино, м. Новокосино, Новокосинская улица, 13К4",12000000,233918,51.3

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Тюменский проезд, 3к11",13500000,314319,42.95

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, 2-й Вольный переулок, 11",7599990,253333,30.0

"Москва, ВАО, р-н Измайлово, м. Измайловская, Измайловский проезд, 5А",12000000,297030,40.4

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, бульвар Маршала Рокоссовского, 6к1а",23500000,274533,85.6

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, Погонный проезд, 33",13490000,236667,57.0

"Москва, ВАО, р-н Сокольники, м. Сокольники, Большая Остроумовская улица, 19",54000000,593407,91.0

"Москва, ВАО, р-н Вешняки, м. Новогиреево, улица Старый Гай, 1К5",6750000,213608,31.6

"Москва, ВАО, р-н Вешняки, м. Новогиреево, улица Старый Гай, 1К3",8450000,187778,45.0

"Москва, ВАО, р-н Северное Измайлово, м. Щелковская, Щелковское шоссе, 26К1",17400000,220253,79.0

"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Сокольнический Вал, 50к2",13350000,347656,38.4

"Москва, ВАО, р-н Метрогородок, м. Бульвар Рокоссовского, Открытое шоссе, 27К9",7400000,216374,34.2

"Москва, ВАО, р-н Перово, м. Перово, 2-я Владимирская улица, 32К1",11300000,256818,44.0

"Москва, ВАО, р-н Восточное Измайлово, м. Щелковская, 16-я Парковая улица, 19К2",9500000,244216,38.9

"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, 4-я Гражданская улица, 43К5",12000000,227273,52.8

"Москва, ВАО, р-н Соколиная гора, м. Измайлово, Мироновская улица, 18",22500000,241935,93.0

"Москва, ВАО, р-н Гольяново, м. Щелковская, Алтайская улица, 27",10000000,235849,42.4

"Москва, ВАО, р-н Сокольники, м. Красносельская, 2-я Рыбинская улица, 13",35000000,213675,163.8

"Москва, ВАО, р-н Преображенское, м. Черкизовская, Большая Черкизовская улица, 24К2",8000000,266667,30.0

"Москва, ВАО, р-н Сокольники, м. Сокольники, Русаковская улица, 31",45000000,387931,116.0

"Москва, ВАО, р-н Соколиная гора, м. Семеновская, Измайловское шоссе, 19",11900000,311518,38.2

"Москва, ВАО, р-н Соколиная гора, м. Шоссе Энтузиастов, проспект Буденного, 51к6",14800000,226646,65.3

"Москва, ВАО, р-н Восточное Измайлово, м. Первомайская, 11-я Парковая улица, 3К1",8800000,203233,43.3

"Москва, ВАО, р-н Перово, м. Перово, Зеленый проспект, 27А",18200000,293548,62.0

"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Сокольнический Вал, 24К2",14500000,297131,48.8

"Москва, ВАО, р-н Ивановское, м. Первомайская, Большой Купавенский проезд, 6/1",9050000,202009,44.8

"Москва, ВАО, р-н Сокольники, м. Электрозаводская, проезд Попов, 1к1",25000000,390625,64.0

"Москва, ВАО, р-н Новокосино, м. Новокосино, Городецкая улица, 9К1",14000000,186667,75.0

"Москва, ВАО, р-н Новокосино, м. Новокосино, Новокосинская улица, 14К7",14200000,250000,56.8

"Москва, ВАО, р-н Сокольники, м. Сокольники, Русаковская улица, 31",89900000,499444,180.0

"Москва, ВАО, р-н Вешняки, м. Новогиреево, Кетчерская улица, 8К2",7195000,218030,33.0

"Москва, ВАО, р-н Восточное Измайлово, м. Первомайская, Первомайская улица, 110",13000000,257426,50.5

"Москва, ВАО, р-н Богородское, м. Белокаменная, Погонный проезд, 3ак4",36800000,368000,100.0

"Москва, ВАО, р-н Вешняки, м. Новогиреево, Реутовская улица, 24",9600000,218182,44.0

"Москва, ВАО, р-н Соколиная гора, м. Соколиная гора, улица 5-я Соколиной Горы, 25К1",10500000,283784,37.0

"Москва, ВАО, р-н Гольяново, м. Щелковская, Хабаровская улица, 17/13",10900000,209615,52.0

"Москва, ВАО, р-н Перово, м. Шоссе Энтузиастов, улица Плющева, 16к1",10950000,229560,47.7

"Москва, ВАО, р-н Новогиреево, м. Перово, Перовская улица, 66к1",10950000,246622,44.4

"Москва, ВАО, р-н Перово, м. Шоссе Энтузиастов, шоссе Энтузиастов, 50",14100000,211078,66.8

"Москва, ВАО, р-н Косино-Ухтомский, м. Улица Дмитриевского, улица Татьяны Макаровой, 3",16850000,228630,73.7

