address,main_price,price_per_m2,area
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Сакко и Ванцетти, 99",65950000,250000,263.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",3431000,117500,29.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Чкалова, 124",9135000,112362,81.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Хохрякова, 39",15000000,129310,116.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",14191800,217000,65.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Чкалова, 5",19800000,109091,181.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Чкалова, 111",3250000,95588,34.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, Волгоградская улица, 29а",5600000,110020,50.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",5922000,117500,50.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица 8 Марта, 97",6490000,90139,72.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",7180000,109119,65.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",7850000,119210,65.85
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",8530250,114500,74.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",9700000,100539,96.48
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",9726300,107000,90.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",11950500,155000,77.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",12644500,121000,104.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Шейнкмана",16843800,134000,125.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",17000000,133995,126.87
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",50297000,265000,189.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",4776600,114000,41.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица Белинского, 132",4980000,80976,61.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",5396000,95000,56.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",11307100,101500,111.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Гоголя, 57",19383000,105000,184.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",26843500,185000,145.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, проезд Решетникова, 9",4800000,82759,58.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Громова, 30",7280000,65000,112.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Ясная, 31",4350000,95186,45.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Расковой, 8",8236900,97594,84.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, улица Фурманова, 26",3300000,80488,41.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Европейский мкр, улица Кольцевая, 32",3500000,81395,43.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, улица Чкалова, 250",3900000,70909,55.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, Московская улица, 198",7700000,90695,84.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица Белинского, 135",5150000,85124,60.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Европейский мкр, улица Барвинка, 47",5790000,75195,77.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Краснолесье мкр",7600000,71902,105.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Сакко и Ванцетти, 105к2",27000000,78261,345.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Радищева, 24",21490000,153830,139.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Куйбышева, 41",10200000,120000,85.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, улица Краснолесья, 121",4520000,74098,61.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",13500000,264188,51.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, улица Сурикова, 24",2750000,88710,31.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, улица Анатолия Мехренцева, 38",4370000,79167,55.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, улица Анатолия Мехренцева, 42",6000000,74074,81.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",15500000,229120,67.65
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 33",8300000,116901,71.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Шейнкмана",12000000,155844,77.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",14000000,280000,50.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",30120000,230628,130.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, улица Щорса, 60А",3490000,113312,30.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Мостовая улица, 47",3500000,85366,41.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",7250000,108452,66.85
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина, 48А",8500000,106250,80.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 31",13500000,131195,102.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица Фурманова, 116",3490000,85961,40.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Радищева, 31",9700000,99897,97.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, проспект Академика Сахарова, 31Б",3200000,82051,39.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, улица Павла Шаманова, 22",5800000,73418,79.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Чкалова, 133",3230000,86595,37.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, проезд Решетникова, 18к1",4900000,77409,63.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, улица Щорса, 54А",5680000,104029,54.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",9350000,96911,96.48
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Громова, 24",9000000,100000,90.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица Цвиллинга, 8",6190000,114630,54.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",15292800,216000,70.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",27257300,161000,169.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",7680700,89000,86.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, улица Анатолия Мехренцева, 7",4950000,92871,53.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Машинная улица, 1В",8472000,110471,76.69
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Машинная улица, 3а",7300000,68224,107.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, улица Чкалова, 145",3800000,79665,47.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Горького, 31",5600000,120172,46.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Чкалова, 20к1",11920000,107194,111.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, улица Краснолесья",6400000,80655,79.35
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",4850700,111000,43.7
"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, улица Циолковского",10700000,102392,104.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",9720000,180000,54.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",32000000,263374,121.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Европейский мкр, улица Барвинка, 45",4700000,66478,70.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, Машинная улица, 1В",4600000,117949,39.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",7500000,100000,75.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",7500000,112191,66.85
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, проспект Академика Сахарова, 31А",4790000,84779,56.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица Белинского, 111",8999000,95632,94.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",19110700,161000,118.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Чкалова, 111",4300000,91102,47.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",5400000,111111,48.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, улица Краснолесья, 52",5950000,88279,67.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",8901000,115000,77.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Гоголя, 18",31500000,272964,115.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",5030000,112277,44.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",7196350,101500,70.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, Машинная улица, 1В",7500000,120443,62.27
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",30751000,230000,133.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",44604000,270000,165.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",33852000,210000,161.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, пос. Совхозный, Разливная улица, 50к3",4500000,99778,45.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, Волгоградская улица, 18",5000000,106383,47.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, бульвар Академика Семихатова, 18",6580000,78333,84.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Академический, проспект Академика Сахарова, 29/4",3220000,87027,37.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",3416000,122000,28.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",3588000,130000,27.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",4950000,158248,31.28
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",5005000,110000,45.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",5405500,95000,56.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",5617500,107000,52.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",6610000,109256,60.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, пос. Совхозный, Разливная улица, 50к3",6900000,84146,82.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",6983400,113000,61.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",7391700,95500,77.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",7469100,96500,77.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Шейнкмана",7904000,160000,49.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Машинная улица, 3а",8195000,56870,144.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",8187300,99000,82.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",8241650,95500,86.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Шаумяна, 20",8348600,98800,84.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",8450000,123773,68.27
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",9187200,87000,105.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",9591750,101500,94.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",9635400,106000,90.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",11775000,60972,193.12
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Машинная улица, 3а",13321000,59575,223.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",14191800,217000,65.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, Центральный кв-л",14250600,126000,113.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",14476000,235000,61.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",14521500,105000,138.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",14500000,121390,119.45
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",15292800,211372,72.35
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Шейнкмана, 90",16500000,117857,140.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Гоголя, 57",17878667,110002,162.53
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",26843500,185000,145.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",29862000,180000,165.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",32540000,200000,162.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Горького, 36",47837500,215000,222.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Мостовая улица, 39",2500000,102041,24.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, Мостовая улица, 39",3400000,79625,42.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",3597000,110000,32.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",3560400,129000,27.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",3924000,120000,32.7
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",3912500,125000,31.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",4080000,120000,34.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Совхоз, пос. Совхозный, Дивизионная улица, 3",4240000,68387,62.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица 8 Марта, 144",4400000,74576,59.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",4417200,108000,40.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",4619700,130500,35.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",4800000,164327,29.21
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",4902300,117000,41.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",5000000,171174,29.21
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",5100000,163671,31.16
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, м. Чкаловская, Краснолесье мкр, Ньютон Парк ЖК",5554500,105000,52.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",6304200,114000,55.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",6350000,132873,47.79
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. УНЦ, бульвар Академика Семихатова, 18",6450000,55603,116.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",6590000,108926,60.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",6700000,152273,44.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",7138000,107500,66.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",7313400,119500,61.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",8450000,132404,63.82
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",8450000,128341,65.84
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",9550000,101283,94.29
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",9828000,104000,94.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",9780750,103500,94.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",10390000,105697,98.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",10500000,88109,119.17
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",10490000,107150,97.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, проспект Ленина, 8",10978000,220000,49.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",11251400,101000,111.4
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, Центральный кв-л",13893500,185000,75.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парк Столиц ЖК",14590650,105500,138.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Площадь 1905 года, улица Шейнкмана",16819200,146000,115.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, улица Гоголя, 57",18648000,105000,177.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, бульвар Денисова-Уральского, 6А",4150000,85567,48.5
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Ясная, 31",4230000,104963,40.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 47",3350000,72668,46.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, Московская улица, 198",4650000,101974,45.6
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, улица Академика Бардина",5790000,115109,50.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, м. Чкаловская, Московская улица, 192",6350000,107627,59.0
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, улица 8 Марта, 121",3200000,73903,43.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",7107000,115000,61.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",3624900,129000,28.1
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",4663200,116000,40.2
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Уктусская улица, 42",6302300,107000,58.9
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, м. Чкаловская, Парковый Квартал ЖК",6976550,108500,64.3
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Центр, м. Геологическая, улица Радищева, 41",9400000,114914,81.8
"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, улица 8 Марта, 110",4500000,63739,70.6
