address,main_price,price_per_m2,area
"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Кантемировская 11 ЖК",14489460,159400,90.9

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 43",6990000,165248,42.3

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Политехническая, проспект Тореза, 44к2",15200000,188586,80.6

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Кантемировская 11 ЖК, к6",10969880,197300,55.6

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 10",10962591,123175,89.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Площадь Ленина, Большой Сампсониевский проспект, 4-6",33000000,272727,121.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Площадь Ленина, Большой Сампсониевский проспект, 4-6",24900000,279461,89.1

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Кантемировская 11 ЖК",7296860,183800,39.7

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 11к2",5350000,133750,40.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, Лиственная улица, 18к1",8100000,202500,40.0

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, Северный проспект, 8К1",7000000,152838,45.8

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 21к3",5500000,143979,38.2

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, улица Есенина, 3",6800000,184783,36.8

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, проспект Тореза, 21",6850000,163095,42.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 45к2",5400000,143426,37.65

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Выборгское шоссе, 27к3",8500000,166016,51.2

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 23к1",5950000,153946,38.65

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Тореза, 118",15400000,189655,81.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Ярославский проспект, 39",16200000,118335,136.9

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, Шувалово тер., улица Первомайская, 26",25850000,86455,299.0

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, улица Сикейроса, 21К4",15000000,165929,90.4

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, Шувалово тер., улица Береговая, 27к1",19990000,124316,160.8

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 37",9750000,125644,77.6

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, улица Кустодиева, 20К2",7000000,104478,67.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, проспект Просвещения, 32К2",6400000,142539,44.9

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, проспект Художников, 9К1",5200000,144444,36.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 8к2",6600000,183333,36.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Симонова, 12/9",6500000,138889,46.8

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Валерия Гаврилина, 3к2",13950000,178846,78.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Шишкина, 293",7299000,142281,51.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 21к3",9200000,124830,73.7

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Политехническая улица, 6",4100000,213542,19.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, проспект Тореза, 25",6290000,146963,42.8

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Выборгское шоссе, 25",6650000,140592,47.3

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, проспект Пархоменко, 26",6190000,191049,32.4

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, проспект Художников, 10к1",8550000,160112,53.4

"Санкт-Петербург, р-н Выборгский, № 15, проспект Просвещения, 62",10500000,171010,61.4

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Хошимина, 16",5200000,172185,30.2

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Парнас, Выборгское шоссе, 27к3",11700000,137002,85.4

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, Шувалово тер., улица Береговая, 25к3",28900000,72070,401.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Политехническая, улица Курчатова, 6к4",40000000,195122,205.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, Суздальский проспект, 5К1",7350000,127604,57.6

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Пионерская, Железнодорожный переулок, 12",18500000,220764,83.8

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Валерия Гаврилина, 3к1",9600000,119403,80.4

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, Выборгское шоссе, 32к2",96600000,180460,535.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 15к1",4760000,164706,28.9

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Выборгское шоссе, 15",16900000,163285,103.5

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, Юкковское шоссе, 14к7",5500000,133495,41.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Ярославский проспект, 9",19800000,115925,170.8

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 45к1",6200000,147268,42.1

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Выборгская, Крапивный переулок, 4",21660000,180350,120.1

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Шостаковича, 5К1",8000000,140845,56.8

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, улица Грибалевой, 7к1",25000000,206612,121.0

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, проспект Энгельса, 109К2",18500000,160173,115.5

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, проспект Художников, 15К1",4950000,145588,34.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Политехническая, проспект Тореза, 35К2",8250000,158654,52.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 16к1",4490000,182520,24.6

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, Северный проспект, 8К1",6800000,141667,48.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Асафьева, 2К2",8200000,138983,59.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Континенты ЖК",3550000,160343,22.14

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Асафьева, 12К1",7575000,145673,52.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект",7900000,194581,40.6

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, проспект Луначарского, 7К2",2300000,153333,15.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Площадь Ленина, Финляндский проспект, 1",16000000,185185,86.4

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Валерия Гаврилина, 3к2",6180000,150365,41.1

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 41",8730000,144656,60.35

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 64К2",5350000,144205,37.1

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, проспект Луначарского, 7К2",6200000,153846,40.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Шишкина, 293",4690000,134000,35.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 15к1",9500000,133427,71.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Политехническая улица, 6",7400000,181373,40.8

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77",11000000,207156,53.1

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 40к1",9100000,113608,80.1

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Брюлловская",4200000,184453,22.77

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Пионерская, Зеленогорская улица, 7",6851680,126648,54.1

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, улица Есенина, 1к1",14500000,150884,96.1

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения",4150000,104141,39.85

"Санкт-Петербург, р-н Выборгский, Сампсониевское, Новолитовская улица, 14",7640000,226169,33.78

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Энгельса, 27Л",12463000,211237,59.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Суздальский проспект, 3К2",9299000,126174,73.7

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 8",5999000,157868,38.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Выборгская, улица Смолячкова, 12",11700000,147355,79.4

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, Заречная улица, 11к4",7700000,148077,52.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, Большая Озерная улица, 70",15000000,145773,102.9

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект",16700000,189214,88.26

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Выборгское шоссе, 17к3",15500000,161627,95.9

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Новолитовская улица, 14",12800000,247534,51.71

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова",7400000,122618,60.35

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, Учебный переулок, 8к3",14450000,204385,70.7

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 37",6850000,162399,42.18

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Континенты ЖК",7850000,140580,55.84

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Дрезденская улица, 8",12900000,161999,79.63

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, улица Прокофьева, 7к2",4100000,122754,33.4

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, улица Композиторов, 12",26000000,183228,141.9

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, Заречная улица, 13к3",4300000,120448,35.7

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Ярославский проспект, 66к1",23000000,176380,130.4

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Брюлловская",5500000,144737,38.0

"Санкт-Петербург, р-н Выборгский, Парнас, м. Черная речка, проспект Энгельса",8400000,174021,48.27

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Брюлловская",5190000,162188,32.0

"Санкт-Петербург, р-н Выборгский, Парнас, м. Академическая, проспект Энгельса",5400000,209872,25.73

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, проспект Тореза, 95",23400000,187801,124.6

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Выборгская, улица Александра Матросова",24300000,202416,120.05

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 11к4",5980000,149500,40.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас",5150000,149405,34.47

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 21к3",5300000,161094,32.9

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Притяжение ЖК",7600000,207254,36.67

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект",10300000,222174,46.36

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, проспект Тореза, 118",8600000,188184,45.7

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Выборгская, Большой Сампсониевский проспект",6200000,220249,28.15

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 43",7950000,189286,42.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, проспект Энгельса, 174",2700000,122172,22.1

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 25",10500000,132409,79.3

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, проспект Тореза, 118",17450000,231432,75.4

"Санкт-Петербург, р-н Выборгский, Парнас, м. Черная речка, проспект Энгельса",8400000,174021,48.27

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Дрезденская улица, 9",5700000,196552,29.0

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 43",6745000,149889,45.0

"Санкт-Петербург, р-н Выборгский, Сосновское, м. Озерки, улица Сикейроса, 1",21000000,160796,130.6

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Манчестерская улица",7700000,227811,33.8

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Манчестерская улица",7300000,239344,30.5

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Выборгская, Большой Сампсониевский проспект",9500000,208883,45.48

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Жени Егоровой, 4К3",8200000,111111,73.8

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Композиторов, 20К1",7500000,125000,60.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, проспект Энгельса, 174",2830000,128054,22.1

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Политехническая улица, 6",8400000,167498,50.15

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 25",12500000,166223,75.2

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 37",5990000,144686,41.4

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Энгельса, 27Л",7690000,228869,33.6

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 23к1",5300000,147222,36.0

"Санкт-Петербург, р-н Выборгский, Парнас, м. Проспект Просвещения, проспект Энгельса, 149К2",8500000,130168,65.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, улица Тихоокеанская, 1к1",5800000,116000,50.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Тореза, 102К3",7900000,161224,49.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, проспект Луначарского, 40К4",13150000,239091,55.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Светлановский проспект, 37",7300000,119281,61.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Костромской проспект, 3",17990000,192201,93.6

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 43",14100000,123684,114.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",5500000,169544,32.44

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 17",9890000,139296,71.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",4335835,169700,25.55

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",5627880,145800,38.6

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",6741770,137000,49.21

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",7899105,106500,74.17

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Институтский проспект, 16к1",100576936,420824,239.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",6492585,119900,54.15

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Тореза, 118",20869200,198000,105.4

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, проспект Тореза, 118",13002500,175000,74.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",7896816,111600,70.76

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 45к1",5450000,130695,41.7

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Площадь Мужества, Политехническая улица, 6",4650000,178846,26.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, улица Тихоокеанская, 18к2",3200000,125490,25.5

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, улица Тихоокеанская, 18к2",3590000,140784,25.5

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",3729770,165400,22.55

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Проспект Просвещения, улица Шишкина, 289",7312395,138100,52.95

"Санкт-Петербург, р-н Выборгский, Парнас, м. Проспект Просвещения, проспект Художников, 24К1",5300000,154519,34.3

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, Поэтический бульвар, 19К1",4950000,146884,33.7

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Художников, 41",7000000,120898,57.9

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, улица Композиторов, 4",100000000,214592,466.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 16к1",9300000,113415,82.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Новолитовская улица, 10",18500000,213379,86.7

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Асафьева, 7к1",12500000,183016,68.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, дорога Ольгинская",3100000,109502,28.31

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Суздальский проспект, 3К2",6290000,142308,44.2

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 13к3",4300000,127521,33.72

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, улица Грибалевой, 7к1",9490000,234321,40.5

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Манчестерская улица",7390000,203022,36.4

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",11787930,148500,79.38

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, проезд Толубеевский, 26к1",4000000,153846,26.0

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77",12502000,189080,66.12

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, проспект Тореза, 95",14900000,167793,88.8

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",10984160,176000,62.41

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",11665060,187000,62.38

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 17",4100000,144825,28.31

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Валерия Гаврилина, 13к1",4960000,147181,33.7

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",15928660,194465,81.91

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Черная речка, проспект Энгельса, 2",5500000,168144,32.71

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Прокофьева, 7к2",9000000,122951,73.2

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Асафьева, 7к1",14300000,156455,91.4

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, улица Александра Матросова, 20к2",8954000,200000,44.77

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Тихоокеанская, 10к1",6300000,136957,46.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Валерия Гаврилина, 13к1",7100000,174877,40.6

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Просвещения, 43",11700000,120000,97.5

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Кантемировская 11 ЖК, к3",6825600,189600,36.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, улица Тихоокеанская, 18к4",3430000,127037,27.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, улица Композиторов, 18",8750000,171569,51.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Проспект Просвещения, Выборгское шоссе, 17к1",14650000,183125,80.0

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, улица Есенина, 1к1",12000000,166898,71.9

"Санкт-Петербург, р-н Выборгский, № 15, проспект Культуры, 12К2",4900000,163333,30.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Шишкина, 303к1",4800000,125654,38.2

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Озерки, Лиственная улица, 18к1",17500000,201149,87.0

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, Актерский проезд, 6",12950000,188776,68.6

"Санкт-Петербург, р-н Выборгский, Парнас, м. Черная речка, проспект Энгельса",11000000,147236,74.71

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, проспект Художников, 43/14",8100000,109905,73.7

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, улица Руднева, 29К3",6650000,127885,52.0

"Санкт-Петербург, р-н Выборгский, Шувалово-Озерки, м. Озерки, улица Композиторов, 4",23500000,177091,132.7

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77/7",7197750,225000,31.99

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Ярославский проспект, 67",21300000,213000,100.0

"Санкт-Петербург, р-н Выборгский, Парнас, м. Удельная, проспект Энгельса",11750000,199153,59.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Федора Абрамова, 16к1",10300000,137150,75.1

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77/7",10719800,190000,56.42

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77",16625000,189761,87.61

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Манчестерская улица",12800000,193939,66.0

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, улица Николая Рубцова, 3",4300000,151943,28.3

"Санкт-Петербург, р-н Выборгский, мкр. Парголово, м. Парнас, Заречная улица, 10",6990000,151857,46.03

"Санкт-Петербург, р-н Выборгский, № 15, м. Проспект Просвещения, улица Кустодиева, 22",5990000,149377,40.1

"Санкт-Петербург, р-н Выборгский, Светлановское, м. Удельная, Манчестерская улица",15900000,189061,84.1

"Санкт-Петербург, р-н Выборгский, Сампсониевское, м. Лесная, Большой Сампсониевский проспект, 77/7",11956550,185000,64.63

