address,main_price,price_per_m2,area
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2388750,73500,32.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2411500,65000,37.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3273985,71500,45.79
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",3903000,72104,54.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",4071040,64000,63.61
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",4833269,133442,36.22
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",6442710,89000,72.39
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",6936800,75400,92.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",8273900,85000,97.34
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, Клевер Парк ЖК",14742000,113365,130.04
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Карла Маркса, 20А",12900000,95556,135.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, Клевер Парк ЖК",15147000,101952,148.57
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Синие Камни, улица Анны Бычковой, 10",2680000,80723,33.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, Латвийская улица, 56/3",1850000,89806,20.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Авиаторов, 12",4200000,69652,60.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, улица Куйбышева, 112Д",3550000,66479,53.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Синие Камни, Байкальская улица, 52",2900000,70732,41.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, улица Саввы Белых, 39",3600000,80717,44.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, улица Ткачей, 15",13400000,101808,131.62
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, улица Яскина, 12",2300000,82437,27.9
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, улица Яскина, 12",4750000,62336,76.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, улица Яскина, 12",5350000,60658,88.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, переулок Волчанский, 8А",3370000,70355,47.9
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 8",3480000,46215,75.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",7450000,104123,71.55
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",6079472,103604,58.68
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Тверитина, 34/3",8990000,94136,95.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, улица Каменотесов, 2к2",3349000,46514,72.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, улица Мичурина, 212",4990000,78336,63.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 44к3",7440000,97895,76.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 12А",2870000,80392,35.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Переходный переулок, 5",4700000,76547,61.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1518750,67500,22.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1645800,78000,21.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1655500,77000,21.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1669040,67300,24.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2138080,66400,32.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2295040,70400,32.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",2469600,126000,19.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",2467640,125900,19.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",2575440,131400,19.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2759000,74306,37.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, переулок Буторина, 1",6950000,124107,56.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2959000,79693,37.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",3051000,77732,39.25
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3159510,69000,45.79
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",3443547,133471,25.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3507270,69000,50.83
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3507270,69000,50.83
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",3507200,64000,54.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",3543550,65500,54.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",3536453,134979,26.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3611190,105900,34.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Испытателей, 12А",2080000,47489,43.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",3657500,95000,38.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",3833333,134929,28.41
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3995930,97700,40.9
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",4032680,111400,36.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",4069000,73594,55.29
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",4136000,76409,54.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",4261870,67000,63.61
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",4380420,66000,66.37
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",4434080,112000,39.59
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",4496436,123190,36.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",4565990,103000,44.33
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",4707959,139702,33.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Латвийская улица, 48/2",4959300,61000,81.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",5114499,125478,40.76
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",5114499,125478,40.76
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",5269330,129214,40.78
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",5284680,93700,56.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",5589967,102946,54.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",5685120,96000,59.22
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",5855555,110943,52.78
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",5999000,67724,88.58
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",6070304,109572,55.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",6150920,83800,73.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",6165600,84000,73.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",6293000,71043,88.58
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",6293000,71043,88.58
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",6344450,108119,58.68
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",6534570,101500,64.38
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",7277700,101986,71.36
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",7377480,81000,91.08
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",7602817,106826,71.17
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",7685959,107994,71.17
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31В",8325430,101160,82.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",8497200,97000,87.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",8453400,96500,87.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",8584800,98000,87.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",8680000,112435,77.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",8723200,94000,92.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",8669000,119243,72.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",8963100,90000,99.59
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",9280000,100000,92.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",9387000,105000,89.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Чкаловская, улица Белинского, 161",9913800,93000,106.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",10176000,120000,84.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 19/2",10632000,121536,87.48
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 19/2",11972000,130244,91.92
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, Клевер Парк ЖК",12392000,95323,130.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 19/2",12842000,140258,91.56
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 19/2",15292000,93426,163.68
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 13",16200000,178022,91.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 19/2",17952000,112970,158.91
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, Клевер Парк ЖК",18302000,118337,154.66
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 13",34900000,176441,197.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",7790690,104996,74.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",7790590,105136,74.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 3",1850000,59677,31.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Авиаторов, 14",5090000,68784,74.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 11",2250000,41360,54.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",8270690,110571,74.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, Восточная улица, 164",3270000,103481,31.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 13",4100000,49878,82.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Малышева, 71а",20899000,137133,152.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, улица Куйбышева, 108",4990000,82616,60.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Машинная улица, 44к2",9400000,102174,92.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Геологическая, улица Бажова, 223",4350000,75000,58.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2536400,68000,37.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Машинная улица, 31Д",5235860,128456,40.76
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2821000,75976,37.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3273985,71500,45.79
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",4023760,94900,42.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Эстет ЖК",9261870,93000,99.59
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",9700000,114252,84.9
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, улица Ткачей, 13",10988000,122497,89.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Чкаловская, Клевер Парк ЖК",18682000,124530,150.02
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, Латвийская улица, 54",1750000,82586,21.19
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, Восточная улица, 7А",3200000,72235,44.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Авиаторов, 12",2450000,74242,33.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, Машинная улица, 31В",2890000,111154,26.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Испытателей, 12А",2070000,47260,43.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, Сибирский тракт, 17",4320000,84047,51.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Бажова, 138",20600000,133506,154.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Площадь 1905 года, улица Малышева, 71а",34900000,153744,227.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, Восточная улица, 31",9690000,99897,97.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, Латвийская улица, 3",2400000,66116,36.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, улица Куйбышева, 84к2",5850000,94814,61.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Мамина-Сибиряка, 126",21500000,131098,164.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Белинского, 86",8050000,137842,58.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, Низовой переулок, 10А",1200000,40000,30.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, м. Геологическая, Восточная улица, 31",5100000,126551,40.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Луначарского, 189",3590000,81591,44.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, улица Белинского, 179",3600000,73171,49.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, улица Лагерная, 14к2",2750000,70513,39.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Геологическая, переулок Сухой, 1",1700000,42394,40.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Луначарского, 135",2900000,95082,30.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",7990000,106533,75.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Онежская улица, 9",2900000,93548,31.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, улица Саввы Белых, 5",2950000,93949,31.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, м. Геологическая, улица Розы Люксембург, 69/2",21500000,127976,168.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Переходный переулок, 6",3800000,138686,27.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, м. Геологическая, улица Тверитина, 17",4750000,81897,58.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, улица Куйбышева, 112А",2850000,67857,42.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, улица Бахчиванджи, 13А",2500000,75529,33.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, улица Белинского, 163Б",4800000,106667,45.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Тверитина, 42к1",9650000,92788,104.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1558200,73500,21.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1575000,70000,22.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1616650,74500,21.7
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",1773200,71500,24.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2111520,66400,31.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2260600,63500,35.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2295040,70400,32.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",2317750,63500,36.5
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",2330440,118900,19.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",2444120,124700,19.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2824000,68644,41.14
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2849000,78442,36.32
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2903000,73962,39.25
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",2910000,75781,38.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",3058000,75975,40.25
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",3221400,59000,54.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",3224000,68610,46.99
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3384450,69000,49.05
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, Латвийская улица",3350000,62500,53.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",3463200,104000,33.3
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Хрустальные Ключи ЖК",3457200,64500,53.6
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3538940,67000,52.82
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3507270,69000,50.83
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Лечебный, м. Ботаническая",3520800,67500,52.16
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, Латвийская улица, 56",3533200,73000,48.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3560040,104400,34.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3614340,102100,35.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Центр, улица Белинского, 30",3650000,130357,28.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",3614600,106000,34.1
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3764800,104000,36.2
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",3787800,107000,35.4
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3786900,97100,39.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3832330,93700,40.9
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",3884400,99600,39.0
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3900400,98000,39.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Компрессорный, м. Ботаническая, улица Яскина, 14",3943000,72843,54.13
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к1",3980000,100000,39.8
"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Автовокзал, м. Ботаническая, Исеть Парк ЖК, к2",3964400,93500,42.4
