address,main_price,price_per_m2,area
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, улица Лидии Зверевой, 9к1",10300000,153617,67.05
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект, 60к3",7600000,172727,44.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Удельная, Афонская улица, 24К3",4990000,143391,34.8
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, улица Савушкина, 124к1",20500000,162055,126.5
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Планерная улица, 89",8530919,167998,50.78
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 6",9446580,234000,40.37
"Санкт-Петербург, р-н Приморский, Лахта-Ольгино, м. Зенит, Лахта тер., улица Новая, 51к71",10427203,150248,69.4
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Серебристый бульвар, 28К1",7390000,118240,62.5
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 15к2",15400000,147793,104.2
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Старая Деревня, Дибуновская улица, 22",64900000,377326,172.0
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Шуваловский проспект, 51к3",5250000,148305,35.4
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 15к2",13450000,154420,87.1
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Комендантский проспект, 35К2",12800000,175342,73.0
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Шишмаревский переулок, 3к1",15750000,219972,71.6
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Беговая, улица Плесецкая, 10",5200000,171053,30.4
"Санкт-Петербург, р-н Приморский, № 65, м. Старая Деревня, Яхтенная улица, 28",5190000,214463,24.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект, 58к1",8900000,196468,45.3
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Яхтенная улица, 30к2",9100000,155290,58.6
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, улица Савушкина, 138",14799000,206690,71.6
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, аллея Арцеуловская, 23к1",6600000,173684,38.0
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Ланское шоссе, 14к1",12350000,180556,68.4
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",6390000,147917,43.2
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Туристская улица, 18к1",7600000,193878,39.2
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",5050000,168333,30.0
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Пионерская, Шуваловский проспект, 51к3",8100000,133005,60.9
"Санкт-Петербург, р-н Приморский, Коломяги, м. Старая Деревня, Комендантский проспект, 60к3",16650000,176190,94.5
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Серебристый бульвар, 34К1",5650000,184641,30.6
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Приморский проспект, 52К1",10300000,277628,37.1
"Санкт-Петербург, р-н Приморский, Юнтолово, Долгоозерная улица, 37к2",5990000,168400,35.57
"Санкт-Петербург, р-н Приморский, № 65, м. Комендантский проспект, Богатырский проспект, 30К1",6300000,155556,40.5
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Ушаковская набережная, 3к2",65000000,427632,152.0
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, улица Савушкина, 128к1Б",13700000,194326,70.5
"Санкт-Петербург, р-н Приморский, № 65, м. Старая Деревня, улица Оптиков, 34К1",23750000,289634,82.0
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Мебельная улица, 49/92",11500000,212177,54.2
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",3600000,161725,22.26
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",5600000,176768,31.68
"Санкт-Петербург, р-н Приморский, № 65, м. Комендантский проспект, Планерная улица, 23К1",5690000,147028,38.7
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Парашютная улица, 23к2",6700000,194767,34.4
"Санкт-Петербург, р-н Приморский, Коломяги, м. Удельная, Новоколомяжский проспект, 13",19199741,191042,100.5
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Ушаковская набережная, 3к4",19390000,238499,81.3
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Пионерская, Омская улица, 29",5790000,131891,43.9
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, проспект Королева, 64к2",5800000,142506,40.7
"Санкт-Петербург, р-н Приморский, № 65, м. Комендантский проспект, Камышовая улица, 4к1",15800000,156436,101.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект, 58к1",5450000,210425,25.9
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Приморский проспект, 137к1",13000000,232143,56.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Удельная, Афонская улица, 16",5600000,143590,39.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Парашютная улица, 61к1",7500000,159574,47.0
"Санкт-Петербург, р-н Приморский, № 65, м. Старая Деревня, Туристская улица, 23к5",11600000,179289,64.7
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Глухарская улица, 13К1",29900000,136219,219.5
"Санкт-Петербург, р-н Приморский, Юнтолово, проспект Королева, 59к1",6350000,186765,34.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Удельная, Земский переулок, 11К2",8100000,147273,55.0
"Санкт-Петербург, р-н Приморский, Коломяги, Комендантский проспект, 66к3",4190000,161154,26.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект, 51к1",14500000,176829,82.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, проспект Королева, 61",11650000,166667,69.9
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, шоссе Суздальское",3349999,159524,21.0
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Коломяжский проспект, 4Д",3404211,186022,18.3
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, шоссе Суздальское",3500000,182292,19.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Проспект Просвещения, шоссе Суздальское",3550000,169856,20.9
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",3650000,157328,23.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",3700000,142308,26.0
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, Туристская улица, 4К1",14450000,174096,83.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",3790000,140318,27.01
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",3790000,142535,26.59
"Санкт-Петербург, р-н Приморский, № 65, м. Старая Деревня, Мебельная улица, 19К2",12400000,175637,70.6
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",3790000,140318,27.01
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая",3800000,173913,21.85
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Парашютная улица, 61к4",8790000,146500,60.0
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая",3800000,174873,21.73
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Беговая, Планерная улица, 89",3900000,175676,22.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",3900000,151988,25.66
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Нью Тайм ЖК",3945487,150821,26.16
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Глухарская улица",3950000,179545,22.0
"Санкт-Петербург, р-н Приморский, № 65, м. Старая Деревня, Приморский проспект, 52К1",8000000,251572,31.8
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Пионерская, Глухарская улица",4000000,175055,22.85
"Санкт-Петербург, р-н Приморский, № 65, м. Комендантский проспект, Планерная улица, 25К2",6790000,148904,45.6
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, улица Верхне-Каменская, 5",4200000,164063,25.6
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Приморский проспект, 43",18900000,232472,81.3
"Санкт-Петербург, р-н Приморский, Озеро Долгое, м. Старая Деревня, дорога Торфяная, 17к6",4300000,178720,24.06
"Санкт-Петербург, р-н Приморский, Озеро Долгое, м. Комендантский проспект, дорога Торфяная, 15к3",4550000,177250,25.67
"Санкт-Петербург, р-н Приморский, Коломяги, улица Лидии Зверевой, 5к1",8430000,165294,51.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Глухарская улица, 27к1",4700000,211903,22.18
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 13к7",4849000,212675,22.8
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Пионерская, Коломяжский проспект, 1",4850000,212533,22.82
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, проспект Королева, 66к1",5220000,132791,39.31
"Санкт-Петербург, р-н Приморский, Озеро Долгое, м. Старая Деревня, дорога Торфяная, 15к3",4990000,175519,28.43
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",5000000,159898,31.27
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая",5000000,159541,31.34
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",5150000,144541,35.63
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, аллея Арцеуловская",5220000,160025,32.62
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Нью Тайм ЖК",5200000,145536,35.73
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",5300000,155425,34.1
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",5300000,163934,32.33
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Земледельческая улица, 3",5350000,210464,25.42
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Планерная улица",5400000,152758,35.35
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",5820000,169531,34.33
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, Чистое Небо ЖК",5500000,177419,31.0
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Нью Тайм ЖК",5542045,181053,30.61
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Парашютная улица, 36к1",4800000,161616,29.7
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект, 57к1",5500000,156250,35.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, проспект Орлово-Денисовский, 17к1",5750000,148196,38.8
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, улица Плесецкая",5800000,167630,34.6
"Санкт-Петербург, р-н Приморский, Озеро Долгое, м. Пионерская, Полевая Сабировская улица, 45к1",5800000,154543,37.53
"Санкт-Петербург, р-н Приморский, № 65, м. Комендантский проспект, Стародеревенская улица, 24К1",6500000,158537,41.0
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 10",5850000,179558,32.58
"Санкт-Петербург, р-н Приморский, Озеро Долгое, м. Старая Деревня, Полевая Сабировская улица, 45к1",5900000,156457,37.71
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Черная Речка муниципальный округ",5971562,253247,23.58
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, Ультра Сити ЖК",6100000,168508,36.2
"Санкт-Петербург, р-н Приморский, Коломяги, м. Проспект Просвещения, шоссе Суздальское",6200000,159794,38.8
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",6500000,195195,33.3
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Земледельческая улица",6550000,196108,33.4
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",6600000,201835,32.7
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",6600000,205607,32.1
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Земледельческая улица, 3",6670000,198276,33.64
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",6950000,211246,32.9
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, переулок Серебряков, 3",10100000,136486,74.0
"Санкт-Петербург, р-н Приморский, Коломяги, м. Комендантский проспект, Комендантский проспект",6950000,211246,32.9
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, Модум ЖК",7107264,194400,36.56
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Земледельческая улица",7100000,192621,36.86
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Белоостровская улица",7400000,217264,34.06
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Черная Речка муниципальный округ",7648499,195514,39.12
"Санкт-Петербург, р-н Приморский, № 65, м. Беговая, улица Оптиков, 37",10490000,214082,49.0
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Белоостровская улица, 10к1",7950000,214923,36.99
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 7",8350000,190422,43.85
"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 7",8400000,189445,44.34
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Дибуновская улица, 22",32000000,186047,172.0
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Лесная, Белоостровская улица, 10к1",8450000,197939,42.69
"Санкт-Петербург, р-н Приморский, Коломяги, м. Озерки, Комендантский проспект, 59к1",8400000,147213,57.06
"Санкт-Петербург, р-н Приморский, Юнтолово, м. Комендантский проспект, улица Плесецкая, 6",8500000,186813,45.5
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, Красногвардейский переулок",8699000,259130,33.57
"Санкт-Петербург, р-н Приморский, Чёрная речка, м. Черная речка, улица Савушкина, 7к3",35000000,167785,208.6
