lat,lon,price
59.8740736,30.3284887,66000.0
59.7480262,30.5677736,98000.0
59.7480262,30.5677736,208800.0
59.9968308,29.7666112,214427.0
59.7480262,30.5677736,194920.0
59.9968308,29.7666112,121645.0
59.7480262,30.5677736,168490.0
59.7403971,30.6115741,189800.0
59.726359,30.4642162,63800.0
59.7836519,30.640511604041336,65980.0
59.741944,30.615794425,240000.0
59.7603164,30.6255724,114000.0
59.7856552,30.6250048,84000.0
59.7603164,30.6255724,98000.0
59.8740736,30.3284887,62000.0
59.741247,30.58811,318000.0
59.7363258,30.6177351,97000.0
59.7603164,30.6255724,91000.0
59.8814542,30.3163299,88000.0
59.93529,30.33749,91000.0
59.741247,30.58811,272000.0
59.81584065,30.56587438008629,101000.0
59.7480262,30.5677736,240680.0
59.8740736,30.3284887,130613.0
59.726359,30.4642162,82000.0
59.7480262,30.5677736,198761.0
59.9968308,29.7666112,215599.0
59.8740736,30.3284887,157219.0
59.8740736,30.3284887,125510.0
59.7480262,30.5677736,104651.0
59.9968308,29.7666112,176093.0
59.7480262,30.5677736,188687.0
59.7480262,30.5677736,122351.0
59.8740736,30.3284887,128948.0
59.7480262,30.5677736,132265.0
59.7480262,30.5677736,134678.0
59.8740736,30.3284887,148289.0
59.7480262,30.5677736,130899.0
59.93529,30.33749,148000.0
59.9968308,29.7666112,195422.0
59.8740736,30.3284887,125480.0
59.9968308,29.7666112,194810.0
59.7480262,30.5677736,207253.0
59.741247,30.58811,162000.0
59.7403971,30.6115741,170000.0
59.6909717,30.4303272,85000.0
59.7856552,30.6250048,103000.0
59.7603164,30.6255724,94600.0
59.9968308,29.7666112,64600.0
59.7856552,30.6250048,90000.0
59.7480262,30.5677736,120000.0
59.73759015,30.563035524089116,113000.0
59.738541,30.6229734,90960.0
59.80611875,30.580888100128305,123900.0
59.93529,30.33749,66180.0
59.7890174,30.613959884680845,80980.0
59.73331925,30.570253974123347,170980.0
59.741247,30.58811,77980.0
59.74390575,30.58785211545471,92000.0
59.74819685,30.61357478635408,138980.0
59.4486902,32.0161258,110980.0
59.7603164,30.6255724,160480.0
59.7387197,30.5606121,76980.0
59.7603164,30.6255724,95980.0
59.7354661,30.5831856,160980.0
59.81584065,30.56587438008629,103780.0
59.7603164,30.6255724,103780.0
59.8740736,30.3284887,68980.0
59.74267855,30.6036364687623,118980.0
59.7387197,30.5606121,79280.0
59.7363258,30.6177351,165980.0
59.741247,30.58811,81380.0
59.7387197,30.5606121,98980.0
59.726359,30.4642162,103480.0
59.6909717,30.4303272,156980.0
59.741247,30.58811,116980.0
59.80611875,30.580888100128305,126980.0
59.7354661,30.5831856,86000.0
59.9361378,30.3138916,94000.0
59.7480262,30.5677736,167600.0
59.73909925,30.56222926213688,184000.0
