lat,lon,price
60.0061078,30.3539125,826370.0
60.0061078,30.3539125,584275.0
60.0061078,30.3539125,353130.0
60.0061078,30.3539125,818616.0
60.0076215,30.3270027,43906.0
60.000863,30.32463210312596,210938.0
59.9663477,30.34321950940729,43125.0
60.000263,30.364081,148542.0
60.000263,30.364081,282625.0
59.9570329,30.342936,398892.0
59.9570329,30.342936,622694.0
59.9695014,30.33942629699201,247216.0
60.000263,30.364081,251311.0
60.000263,30.364081,418852.0
59.9695014,30.33942629699201,355772.0
59.9695014,30.33942629699201,654500.0
59.9854692,30.33437467192956,276406.0
60.01343215,30.321478308791413,375781.0
60.0434398,30.3787633,109219.0
60.000263,30.364081,237500.0
59.95730935,30.34376708508626,515625.0
59.95730935,30.34376708508626,389062.0
60.0822102,30.3582499,83594.0
60.0261666,30.3285576,126562.0
60.0293278,30.3277588,109375.0
60.03351545,30.3296624837539,106250.0
60.000263,30.364081,107031.0
60.0822102,30.3582499,84375.0
60.063866,30.3038496,132812.0
60.000263,30.364081,240625.0
60.0250968,30.3163321,253125.0
59.8061303,30.3717551,403906.0
60.0445336,30.349313,81250.0
60.008831,30.3709848,64062.0
60.000263,30.364081,98281.0
60.063866,30.3038496,103906.0
59.99962915,30.34240071163594,96719.0
60.0445336,30.349313,133594.0
60.0434398,30.3787633,164062.0
60.0502085,30.3126,81250.0
60.063866,30.3038496,182812.0
60.0397704,30.3079985,451562.0
60.0602981,30.3439258,114844.0
60.000863,30.32463210312596,289062.0
60.063866,30.3038496,264062.0
60.00978015,30.32293550796329,309375.0
60.0822102,30.3582499,96875.0
59.9695014,30.33942629699201,338438.0
60.0445336,30.349313,77344.0
60.000263,30.364081,128906.0
60.0293278,30.3277588,106250.0
59.986124,30.333197,123438.0
60.0253037,30.4121886,35938.0
59.9570329,30.342936,250000.0
60.0836059,30.3460085,136406.0
60.0434398,30.3787633,83594.0
60.0253037,30.4121886,96875.0
60.008831,30.3709848,115625.0
59.9876928,30.334469,171875.0
60.0822102,30.3582499,142188.0
60.0020418,30.32318708235463,107058.0
59.9820324,30.3582961,119375.0
60.0076215,30.3270027,194734.0
60.0602981,30.3439258,145297.0
59.9711277,30.3475541,182812.0
60.0822102,30.3582499,120312.0
59.986124,30.333197,260938.0
60.063866,30.3038496,242188.0
59.9820324,30.3582961,200000.0
60.0381021,30.3381705,225781.0
60.0144595,30.32739185,201562.0
60.05288515,30.314398104476897,406250.0
60.0822102,30.3582499,67188.0
60.0250968,30.3163321,359375.0
60.0656787,30.3449614,131250.0
60.0656787,30.3449614,84375.0
60.000263,30.364081,365625.0
59.982803700000005,30.34144045787107,379688.0
60.0822102,30.3582499,93438.0
59.9782364,30.3357873352762,118750.0
59.986124,30.333197,160938.0
60.000263,30.364081,134375.0
59.986124,30.333197,96875.0
60.0434398,30.3787633,124219.0
60.0076215,30.3270027,42188.0
60.000263,30.364081,272656.0
60.0656787,30.3449614,131250.0
60.01271505,30.32794583540589,89062.0
60.0434398,30.3787633,105391.0
60.0118428,30.3327776,120312.0
60.0118428,30.3327776,114062.0
59.986124,30.333197,148438.0
60.0539628,30.3147659,117188.0
60.0076215,30.3270027,44219.0
60.008831,30.3709848,131250.0
60.0076215,30.3270027,120156.0
60.000263,30.364081,123438.0
60.00953355,30.34642346650397,114062.0
60.0113819,30.31989898341625,281094.0
60.0434398,30.3787633,220312.0
60.0076215,30.3270027,85938.0
60.0061078,30.3539125,1571515.0
60.000263,30.364081,326081.0
60.000263,30.364081,203164.0
60.0822102,30.3582499,85156.0
60.008831,30.3709848,72656.0
60.0718506,30.2402137,50000.0
60.0718506,30.2402137,56094.0
60.0445336,30.349313,82812.0
60.0445514,30.3437093,77344.0
60.0445336,30.349313,109375.0
60.045542,30.31833666334378,1562500.0
59.9820324,30.3582961,289062.0
60.0602981,30.3439258,98281.0
60.0822102,30.3582499,67188.0
60.0118428,30.3327776,115469.0
60.0076215,30.3270027,184186.0
59.9876928,30.334469,195344.0
60.000263,30.364081,232812.0
60.0076215,30.3270027,171628.0
60.0076215,30.3270027,182267.0
60.0076215,30.3270027,248885.0
60.0076215,30.3270027,85938.0
60.0434398,30.3787633,182812.0
60.0718506,30.2402137,53594.0
60.063866,30.3038496,228906.0
60.0473625,30.3765847,76562.0
60.0261666,30.3285576,273438.0
60.0656787,30.3449614,171875.0
60.0445336,30.349313,126562.0
60.0473524,30.3654837,103906.0
60.045542,30.31833666334378,367188.0
59.9869426,30.335913842557392,112465.0
60.0218367,30.31866112445652,332812.0
60.0656787,30.3449614,183594.0
59.9869426,30.335913842557392,167497.0
59.9876928,30.334469,259766.0
60.0118428,30.3327776,200000.0
60.07565255,30.34650497897698,67188.0
60.0118428,30.3327776,248438.0
59.9869426,30.335913842557392,186821.0
60.0656787,30.3449614,184375.0
60.0253037,30.4121886,295312.0
59.9570329,30.342936,405163.0
60.0076215,30.3270027,65029.0
60.0076215,30.3270027,184195.0
59.9869426,30.335913842557392,116202.0
60.00230295,30.332082210816026,178125.0
59.9869426,30.335913842557392,201748.0
60.0656787,30.3449614,175000.0
59.9782364,30.3357873352762,217969.0
60.0775144,30.3361823,84375.0
60.0434398,30.3787633,109219.0
59.9869426,30.335913842557392,188962.0
59.95730935,30.34376708508626,1484375.0
60.0656787,30.3449614,82812.0
60.000263,30.364081,224719.0
60.0076215,30.3270027,85938.0
60.0473625,30.3765847,103125.0
60.0118428,30.3327776,118594.0
60.0076215,30.3270027,226669.0
59.986124,30.333197,273438.0
59.9820324,30.3582961,143750.0
60.0718506,30.2402137,140625.0
59.9876928,30.334469,279953.0
59.986124,30.333197,135156.0
60.0076215,30.3270027,284375.0
60.0718506,30.2402137,50000.0
59.9876928,30.334469,338141.0
59.9869426,30.335913842557392,266704.0
60.0076215,30.3270027,227198.0
60.000263,30.364081,289844.0
60.000263,30.364081,374086.0
59.9869426,30.335913842557392,280319.0
60.0445336,30.349313,110938.0
59.986124,30.333197,73438.0
60.0763199,30.3408065,82812.0
60.0434398,30.3787633,153125.0
59.9869426,30.335913842557392,168827.0
60.0473524,30.3654837,218750.0
60.0656787,30.3449614,179688.0
59.9869426,30.335913842557392,315496.0
59.9876928,30.334469,327736.0
60.0253037,30.4121886,289062.0
60.000263,30.364081,441328.0
59.9869426,30.335913842557392,116202.0
59.9876928,30.334469,346430.0
59.9869426,30.335913842557392,281544.0
60.0445336,30.349313,129688.0
59.9869426,30.335913842557392,238919.0
60.0076215,30.3270027,285261.0
60.0076215,30.3270027,227800.0
59.9876928,30.334469,368422.0
60.0061078,30.3539125,1084871.0
60.0076215,30.3270027,50788.0
60.0061078,30.3539125,378950.0
59.9869426,30.335913842557392,196175.0
60.000263,30.364081,244531.0
60.000263,30.364081,206719.0
59.9869426,30.335913842557392,153250.0
60.0061078,30.3539125,561763.0
60.0076215,30.3270027,45856.0
60.0061078,30.3539125,735078.0
60.0061078,30.3539125,522209.0
59.9876928,30.334469,340812.0
59.9695014,30.33942629699201,375228.0
59.9695014,30.33942629699201,536265.0
60.063866,30.3038496,132344.0
59.9869426,30.335913842557392,280934.0
59.9869426,30.335913842557392,202185.0
60.000263,30.364081,133186.0
60.0076215,30.3270027,49986.0
60.0822102,30.3582499,58516.0
60.000263,30.364081,128516.0
59.9695014,30.33942629699201,360448.0
59.9695014,30.33942629699201,418807.0
59.9695014,30.33942629699201,453824.0
60.0061078,30.3539125,823914.0
60.0061078,30.3539125,1592490.0
60.000263,30.364081,414837.0
59.9695014,30.33942629699201,654500.0
60.0076215,30.3270027,222750.0
59.9869426,30.335913842557392,139975.0
60.000263,30.364081,240625.0
60.000263,30.364081,131250.0
60.0061078,30.3539125,628492.0
60.0076215,30.3270027,43906.0
59.9695014,30.33942629699201,349181.0
59.9869426,30.335913842557392,221406.0
60.0076215,30.3270027,46229.0
60.000263,30.364081,210375.0
60.000263,30.364081,386484.0
59.9869426,30.335913842557392,149895.0
59.9869426,30.335913842557392,236743.0
59.9869426,30.335913842557392,200778.0
60.01343215,30.321478308791413,376562.0
60.0061078,30.3539125,592116.0
59.9869426,30.335913842557392,276955.0
60.000263,30.364081,222328.0
60.000263,30.364081,246703.0
60.0061078,30.3539125,672956.0
60.0076215,30.3270027,284708.0
60.000263,30.364081,221625.0
60.0061078,30.3539125,812536.0
60.0076215,30.3270027,305044.0
60.000263,30.364081,258375.0
60.0434398,30.3787633,189062.0
60.0061078,30.3539125,1068761.0
60.0076215,30.3270027,43567.0
59.9869426,30.335913842557392,140875.0
60.000263,30.364081,148542.0
60.045542,30.31833666334378,262500.0
60.0605428,30.278526,182812.0
60.0718506,30.2402137,104688.0
59.9864951,30.3420416,224219.0
60.0718506,30.2402137,56094.0
60.0076215,30.3270027,226562.0
60.0718506,30.2402137,115625.0
60.0752525,30.3335361,118594.0
59.95730935,30.34376708508626,570312.0
60.05288515,30.314398104476897,234359.0
60.00953355,30.34642346650397,190625.0
59.9820324,30.3582961,201562.0
60.0387706,30.365737906619074,101562.0
60.0076215,30.3270027,226406.0
60.0473524,30.3654837,149125.0
60.008831,30.3709848,68750.0
60.0822102,30.3582499,85156.0
60.0664862,30.3408109,66391.0
60.01553355,30.32086871512567,382812.0
60.0605428,30.278526,184375.0
59.9640332,30.34410613118896,204688.0
59.9663477,30.34321950940729,51797.0
59.9663477,30.34321950940729,50469.0
59.9787399,30.347853698662558,132656.0
60.0775144,30.3361823,138281.0
59.9820324,30.3582961,135922.0
60.008831,30.3709848,68750.0
60.0718506,30.2402137,50781.0
60.063866,30.3038496,83594.0
60.0434398,30.3787633,39062.0
60.0502085,30.3126,67641.0
