lat,lon,price
56.7747145,60.58947042488767,50000.0
56.7747145,60.58947042488767,52000.0
56.77390455,60.58972816603744,82701.0
56.77390455,60.58972816603744,97284.0
56.77390455,60.58972816603744,107375.0
56.78547355,60.65179414446884,175800.0
56.7874435,60.644525643254525,217800.0
56.78547355,60.65179414446884,225000.0
56.78547355,60.65179414446884,281800.0
56.76776635,60.70775625169617,88000.0
56.75134575,60.6968031,49800.0
56.7494002,60.69723283366157,51800.0
56.7747145,60.58947042488767,53000.0
56.7747145,60.58947042488767,57000.0
56.77390455,60.58972816603744,59800.0
56.7640991,60.59656622606265,62000.0
56.7508418,60.70517408199126,68540.0
56.7900116,60.6173826545248,72000.0
56.7791745,60.6108512,73000.0
56.7239938,60.6408167,74040.0
56.7809017,60.6736363,78030.0
56.7810882,60.669857125403226,104000.0
56.78547355,60.65179414446884,283200.0
56.7747145,60.58947042488767,53000.0
56.7508418,60.70517408199126,68540.0
56.7791745,60.6108512,73000.0
56.8078202,60.6097872,137800.0
56.777757300000005,60.67598249999999,153800.0
56.8078202,60.6097872,172200.0
56.7925213,60.6315004,189000.0
56.7976579,60.60953040694669,286000.0
56.7747145,60.58947042488767,107000.0
56.7747145,60.58947042488767,57000.0
56.7239938,60.6408167,74040.0
56.8072349,60.61938155819097,92000.0
56.8072349,60.61938155819097,124000.0
56.8047356,60.60416875032016,219800.0
56.80307495,60.62619343950071,129000.0
56.761686350000005,60.58446493661242,24000.0
56.798273550000005,60.624856251334414,162000.0
56.80389765,60.62336846971716,74800.0
56.74429235,60.61506380498732,57000.0
56.7974585,60.6343272,91000.0
56.77390455,60.58972816603744,68747.0
56.74641985,60.61438308197003,73400.0
56.7974585,60.6343272,159000.0
56.7813602,60.68024461788019,55980.0
56.79506275,60.64763535526316,109800.0
56.7818978,60.6070917,68000.0
56.7467195,60.566482,117000.0
56.77817395,60.599840925019976,43980.0
56.78339235,60.607944515553925,60000.0
56.77131575,60.61249540775408,93000.0
56.74883,60.5686627,64000.0
56.8078202,60.6097872,156000.0
56.7809987,60.66855012572304,43000.0
56.7447464,60.61434579643269,71000.0
56.7528691,60.6959789427019,46000.0
56.7938635,60.62449875,160000.0
56.77390455,60.58972816603744,110677.0
56.7747145,60.58947042488767,81000.0
56.77390455,60.58972816603744,104632.0
56.7747145,60.58947042488767,53000.0
56.7741118,60.5920023142344,59400.0
56.7747145,60.58947042488767,64000.0
56.7239938,60.6408167,65160.0
56.7498674,60.709193850000005,46000.0
56.7874435,60.644525643254525,299800.0
56.77473575,60.59665476731947,70000.0
56.8072349,60.61938155819097,94000.0
56.781817450000005,60.67318532667755,92000.0
56.7650188,60.6111206,64000.0
56.7818298,60.67534617292647,78000.0
56.78547355,60.65179414446884,207400.0
56.785367,60.6468085,64000.0
56.77390455,60.58972816603744,82173.0
56.7817414,60.63861624606957,90000.0
56.74033325,60.61014837506589,45000.0
56.78353815,60.66716006002751,49000.0
56.78620035,60.65096171352906,66000.0
56.78353815,60.66716006002751,70000.0
56.76409875,60.61177369138835,53800.0
56.7747145,60.58947042488767,54000.0
56.785367,60.6468085,64600.0
56.7791745,60.6108512,66000.0
56.7239938,60.6408167,74420.0
56.7874435,60.644525643254525,81000.0
56.7747145,60.58947042488767,86000.0
56.7747145,60.58947042488767,86000.0
56.77613285,60.68576850537062,151000.0
56.8072349,60.61938155819097,163000.0
56.7874435,60.644525643254525,227800.0
56.8072349,60.61938155819097,250000.0
56.7976579,60.60953040694669,261440.0
56.7976579,60.60953040694669,261440.0
56.7976579,60.60953040694669,278438.0
56.8078202,60.6097872,277474.0
56.7976579,60.60953040694669,287000.0
56.7976579,60.60953040694669,288000.0
56.7874435,60.644525643254525,309800.0
56.78547355,60.65179414446884,315800.0
56.78547355,60.65179414446884,319800.0
56.7747145,60.58947042488767,55000.0
56.775467,60.5935206,52152.0
56.7747145,60.58947042488767,55000.0
56.7693012,60.5960511,66000.0
56.76582535,60.61118610169745,73000.0
56.7239938,60.6408167,74900.0
56.7747145,60.58947042488767,89000.0
56.7796618,60.67072937712766,90000.0
56.7239938,60.6408167,94000.0
