lat,lon,price
55.66219435,37.51264349941539,620602.0
55.66219435,37.51264349941539,480422.0
55.69217905,37.555478790037945,641975.0
55.6628797,37.513633645373375,569230.0
55.03469595,38.821595658563815,214993.0
55.68606055,37.58660673048692,216049.0
55.69533055,37.57982413903331,300000.0
55.6573866,37.5253821,369421.0
55.6913486,37.5889679,246790.0
55.6823928,37.5887265,280247.0
55.6288649,37.47530177852666,230864.0
55.6628797,37.513633645373375,261239.0
55.03469595,38.821595658563815,155432.0
55.67823305,37.535792450986,703704.0
55.6745653,37.5022349,201235.0
55.6745653,37.5022349,201235.0
55.03469595,38.821595658563815,122886.0
55.6611721,37.5687802,108642.0
55.6611721,37.5687802,108642.0
55.6953174,37.57560630579554,430864.0
55.679552,37.55041814466502,555556.0
55.03469595,38.821595658563815,92390.0
55.6913486,37.5889679,159877.0
55.6925102,37.5484477,2333333.0
55.7263505,37.5355803,1851852.0
55.7263505,37.5355803,1851852.0
55.6873789,37.52725021324737,604938.0
55.679552,37.55041814466502,679012.0
55.6448815,37.6198329,123457.0
55.6778103,37.5627637,666667.0
55.7263505,37.5355803,1851852.0
55.6778103,37.5627637,666667.0
55.6847944,37.585527175266655,487654.0
55.66550845,37.51441579025845,734568.0
55.66219435,37.51264349941539,617284.0
55.6778103,37.5627637,666667.0
55.7227255,37.6022677,833333.0
55.66550845,37.51441579025845,672840.0
55.7263505,37.5355803,1851852.0
55.7263505,37.5355803,2456790.0
55.67739505,37.528433850830936,198765.0
55.6885222,37.55589965,488272.0
55.68606055,37.58660673048692,407407.0
55.68606055,37.58660673048692,204938.0
55.6388453,37.511839,156778.0
55.6961393,37.56304119756796,209877.0
55.66219435,37.51264349941539,620370.0
55.6964575,37.55880810181784,438272.0
55.533134,37.50074699645748,190123.0
55.7263505,37.5355803,1851852.0
55.6955163,37.5681618,209864.0
55.6873789,37.52725021324737,604938.0
55.6319176,37.4833852,265432.0
55.6778981,37.56441634772638,176543.0
55.6745653,37.5022349,358025.0
55.6810193,37.5518877,861728.0
55.6635006,37.5368431,691358.0
55.6086953,37.5349113,481481.0
55.67294535,37.52445217408653,388889.0
55.672302,37.598388,258123.0
55.6885222,37.55589965,611111.0
55.6635006,37.5368431,925926.0
55.68606055,37.58660673048692,1222222.0
55.681712950000005,37.51840789151146,256778.0
55.68606055,37.58660673048692,327160.0
56.489050250000005,60.127546910130015,135802.0
55.69533055,37.57982413903331,187654.0
55.66219435,37.51264349941539,470370.0
55.67206695,37.54150032711162,287037.0
55.68606055,37.58660673048692,376543.0
55.66550845,37.51441579025845,616049.0
55.66550845,37.51441579025845,925926.0
55.6778103,37.5627637,190123.0
55.6810193,37.5518877,466667.0
55.68360555,37.55581184331473,617284.0
55.68606055,37.58660673048692,759259.0
55.66219435,37.51264349941539,462963.0
55.6443432,37.49060925944848,1049383.0
55.6325452,37.4848864,135679.0
55.6635006,37.5368431,679012.0
55.7263505,37.5355803,1851852.0
55.6933015,37.5359423,1209877.0
