lat,lon,price
55.8744404,37.68890433577053,114308.0
55.82299025,37.63183028582548,903385.0
55.82299025,37.63183028582548,798923.0
55.92401285,37.81377860650754,300940.0
55.82299025,37.63183028582548,406615.0
55.8464444,37.6287143,454594.0
55.8638048,37.6434808,262276.0
55.7987262,37.5963818,344591.0
55.8878532,37.6452987,278952.0
55.82299025,37.63183028582548,222769.0
55.92401285,37.81377860650754,278474.0
55.8464444,37.6287143,362338.0
55.8744404,37.68890433577053,77538.0
55.8744404,37.68890433577053,114308.0
55.8638048,37.6434808,244184.0
55.8744404,37.68890433577053,108923.0
55.8763962,37.72584902245697,181538.0
55.8464444,37.6287143,281422.0
55.92401285,37.81377860650754,187507.0
55.82299025,37.63183028582548,199231.0
55.8638048,37.6434808,141686.0
55.8102369,37.6501996,692308.0
55.873614,37.575322,169231.0
55.8337773,37.6546351,583062.0
55.82299025,37.63183028582548,1353846.0
55.873614,37.575322,169231.0
55.8838525,37.706895407485504,387692.0
55.8337773,37.6546351,583077.0
55.82883155,37.70197805000001,143846.0
55.8501633,37.6557179,192308.0
55.82299025,37.63183028582548,1352559.0
55.8638048,37.6434808,114457.0
55.8949086,37.6925402,122769.0
55.82299025,37.63183028582548,475385.0
55.8102369,37.6501996,207631.0
55.8102369,37.6501996,235707.0
55.8949086,37.6925402,219846.0
55.8102369,37.6501996,215916.0
55.8484996,37.6528515,280877.0
55.8949086,37.6925402,249231.0
55.8949086,37.6925402,224615.0
55.8949086,37.6925402,123077.0
55.8949086,37.6925402,220000.0
55.8949086,37.6925402,224615.0
55.82299025,37.63183028582548,475385.0
55.8949086,37.6925402,238462.0
55.8464444,37.6287143,196369.0
55.7863198,37.61272932158639,738462.0
55.8102369,37.6501996,392308.0
55.8464444,37.6287143,331154.0
55.8464444,37.6287143,326154.0
55.8464444,37.6287143,323662.0
55.8484996,37.6528515,280877.0
55.8324397,37.592082,269231.0
55.8464444,37.6287143,429631.0
55.8464444,37.6287143,424354.0
55.8102369,37.6501996,265320.0
55.8464444,37.6287143,283031.0
55.825727150000006,37.58091975,244615.0
56.25194715,59.78980645610124,1353846.0
55.82299025,37.63183028582548,549231.0
55.82299025,37.63183028582548,549231.0
55.8102369,37.6501996,253846.0
55.8102369,37.6501996,325648.0
55.8102369,37.6501996,305568.0
55.8102369,37.6501996,523077.0
55.877177200000006,37.65247642751078,143846.0
55.8102369,37.6501996,213846.0
55.877363,37.7191718,223077.0
55.8464444,37.6287143,256538.0
55.8102369,37.6501996,250769.0
55.852934,37.62293958264724,336923.0
55.8324397,37.592082,269231.0
55.82883155,37.70197805000001,150769.0
55.8201314,37.5847961,406154.0
55.8102369,37.6501996,200000.0
55.8324397,37.592082,400000.0
55.8102369,37.6501996,215385.0
55.8682544,37.70183901373972,166923.0
55.78709355,37.60168461283392,446154.0
55.8978884,37.58713,92154.0
55.82063635,37.64207081433187,223077.0
55.8771854,37.6450624,253692.0
55.88194075,37.595621273679455,173846.0
55.8917314,37.5781816,207692.0
55.8464444,37.6287143,393846.0
55.8102369,37.6501996,443077.0
55.8704219,37.60978395,103077.0
55.8099676,37.6365805,207692.0
55.8102369,37.6501996,253846.0
55.852934,37.62293958264724,238462.0
