address,main_price,price_per_m2,area
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Дмитрия Ульянова, 4К2",22700000,359177,63.2
"Москва, ЮЗАО, р-н Котловка, м. Крымская, Энитео ЖК",21901800,316500,69.2
"Москва, ЮЗАО, р-н Теплый Стан, м. Тропарево, улица Академика Варги, 5",18700000,232010,80.6
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 4",21160372,329088,64.3
"Москва, ЮЗАО, р-н Обручевский, м. Воронцовская, Афи Парк Воронцовский ЖК",21517188,338800,63.51
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак5",12590010,237100,53.1
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",18782140,377000,49.82
"Москва, ЮЗАО, р-н Южное Бутово, Южные Сады ЖК",7766043,202241,38.4
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Гарибальди, 3",57000000,410663,138.8
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, проспект Вернадского, 27К1",16300000,438172,37.2
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",22633380,354200,63.9
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, проспект Вернадского, 27К1",16300000,438172,37.2
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак2",9953790,238700,41.7
"Москва, ЮЗАО, р-н Котловка, м. Крымская, Энитео ЖК",13509933,327911,41.2
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 111к1",108000000,376700,286.7
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",44000000,324963,135.4
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Перекопская улица, 34к1",8800000,270769,32.5
"Москва, ЮЗАО, р-н Обручевский, м. Воронцовская, Афи Парк Воронцовский ЖК",13583310,360300,37.7
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Перекопская улица, 34к1",8800000,270769,32.5
"Москва, ЮЗАО, р-н Академический, м. Академическая, проспект 60-летия Октября, 8",34900000,342157,102.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Бунинская аллея, Южные Сады ЖК, к1.1",5507377,236368,23.3
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",46000000,400000,115.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Архитектора Власова, 6",45000000,294889,152.6
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",18614400,443200,42.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак5",7483600,353000,21.2
"Москва, ЮЗАО, р-н Академический, м. Академическая, улица Шверника, 9К4",12950000,282751,45.8
"Москва, ЮЗАО, р-н Гагаринский, м. Воробьевы горы, улица Фотиевой, 6к1",189000000,536932,352.0
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",150000000,948767,158.1
"Москва, ЮЗАО, р-н Обручевский, м. Воронцовская, Афи Парк Воронцовский ЖК",10715505,466500,22.97
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",45990000,405198,113.5
"Москва, ЮЗАО, р-н Гагаринский, улица Косыгина, 2к1",150000000,943396,159.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",67000000,372222,180.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Университет, проспект Вернадского, 13",49000000,318182,154.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Архитектора Власова, 6",55000000,266861,206.1
"Москва, ЮЗАО, р-н Зюзино, м. Севастопольская, Черноморский бульвар, 23К1",10000000,227273,44.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Профсоюзная улица, 41",54000000,372414,145.0
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",150000000,948767,158.1
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Профсоюзная улица, 41",54000000,377622,143.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, улица Дмитрия Ульянова, 31",39500000,321661,122.8
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 103",59500000,332402,179.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Эльдара Рязанова, 2",50000000,280899,178.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Профсоюзная улица, 41",54000000,372414,145.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Университет, Ленинский проспект, 83к1",67500000,421875,160.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 103",54500000,304469,179.0
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",150000000,1000000,150.0
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",199000000,891178,223.3
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, Ленинский проспект, 86",16100000,272420,59.1
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Вавилова, 56",39550000,332074,119.1
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Новочеремушкинская улица, 58",33000000,311321,106.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",16600000,380996,43.57
"Москва, ЮЗАО, р-н Коньково, м. Беляево, улица Академика Арцимовича, 3К1",12699000,215603,58.9
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Губкина, 4",17000000,283333,60.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",29000000,337209,86.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Эльдара Рязанова, 2",50250000,287636,174.7
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",56000000,280000,200.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",40000000,450958,88.7
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, Ленинский проспект, 60/2",35500000,443750,80.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Бунинская аллея, улица Академика Понтрягина, 19",15400000,190830,80.7
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",150000000,948767,158.1
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Вавилова, 52К1",16999000,395326,43.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Университет, проспект Вернадского, 13",49000000,322368,152.0
"Москва, ЮЗАО, р-н Теплый Стан, м. Теплый Стан, улица Академика Виноградова, 1",21500000,319465,67.3
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Нахимовский проспект, 42",14300000,327982,43.6
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, проспект Вернадского, 27К1",29000000,371795,78.0
"Москва, ЮЗАО, р-н Черемушки, м. Профсоюзная, Нахимовский проспект, 61К2",11650000,393581,29.6
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Вавилова, 69А",69800000,572131,122.0
"Москва, ЮЗАО, р-н Обручевский, м. Новые Черемушки, улица Воронцовские Пруды, 3",56000000,311111,180.0
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, Новоясеневский проспект, 9",39000000,251775,154.9
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 95Б",31500000,414474,76.0
"Москва, ЮЗАО, р-н Черемушки, м. Профсоюзная, Нахимовский проспект, 61К2",9300000,314189,29.6
"Москва, ЮЗАО, р-н Котловка, м. Нагорная, Нагорный бульвар, 19к1",20908000,387185,54.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 111к1",34990000,291583,120.0
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Вавилова, 56",49500000,358177,138.2
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Воронцовские Пруды, 3",75000000,416667,180.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Новочеремушкинская улица, 71/32",99000000,584071,169.5
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, проспект Вернадского, 27",20799000,301435,69.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",26500000,407692,65.0
"Москва, ЮЗАО, р-н Зюзино, м. Севастопольская, Азовская улица, 21",11000000,294118,37.4
"Москва, ЮЗАО, р-н Академический, м. Академическая, проспект 60-летия Октября, 17",15200000,292871,51.9
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Эльдара Рязанова, 2",38100000,293077,130.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Академика Пилюгина, 6",23250000,327465,71.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",30500000,436838,69.82
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",35990000,264632,136.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 103",49900000,281921,177.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 103",75000000,423729,177.0
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Профсоюзная улица, 15",15400000,358140,43.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Вавилова, 69А",37800000,317647,119.0
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Нахимовский проспект, 56",50000000,413223,121.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",61500000,530172,116.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Эльдара Рязанова, 2",37500000,297619,126.0
"Москва, ЮЗАО, р-н Теплый Стан, м. Тропарево, улица Островитянова, 6",85000000,369565,230.0
"Москва, ЮЗАО, р-н Теплый Стан, м. Тропарево, улица Академика Виноградова, 4К2",10990000,279644,39.3
"Москва, ЮЗАО, р-н Обручевский, м. Новые Черемушки, улица Воронцовские Пруды, 3",55000000,379310,145.0
"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, улица Косыгина, 2к1",150000000,882353,170.0
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ломоносовский проспект, 7К5",98000000,494949,198.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 111к1",13500000,217742,62.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, бульвар Адмирала Ушакова, 8",8500000,228495,37.2
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, улица Наметкина, 9К3",12900000,238889,54.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Большая Черемушкинская улица, 26К3",16500000,257813,64.0
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ломоносовский проспект, 18",37500000,372763,100.6
"Москва, ЮЗАО, р-н Гагаринский, м. Воробьевы горы, улица Фотиевой, 6к1",55000000,470085,117.0
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, Литовский бульвар, 13/12",14800000,231250,64.0
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, улица Рокотова, 8К2",7500000,227273,33.0
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",35500000,427711,83.0
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, Азовская улица, 21",10800000,287234,37.6
"Москва, ЮЗАО, р-н Черемушки, улица Каховка, 18к1",28300000,235833,120.0
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, Болотниковская улица, 36к3",16000000,296296,54.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Перекопская улица, 22к1",12090000,276027,43.8
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, улица Каховка, 13К5",10300000,229911,44.8
"Москва, ЮЗАО, р-н Теплый Стан, м. Тропарево, улица Островитянова, 4",39000000,256748,151.9
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Челомея, 8К2",11740000,280191,41.9
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Профсоюзная улица, 64к2",42800000,390868,109.5
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 99",29900000,313746,95.3
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, Одесская улица, 14к3А",19300000,257333,75.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, улица Академика Пилюгина, 24К1",43800000,326866,134.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",17000000,395349,43.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, Скобелевская улица, 1К3",11900000,209507,56.8
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Новаторов, 36К3",11700000,310345,37.7
"Москва, ЮЗАО, р-н Теплый Стан, м. Теплый Стан, улица Академика Виноградова, 4К2",10985000,279517,39.3
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак1",7300000,347619,21.0
"Москва, ЮЗАО, р-н Зюзино, м. Нахимовский проспект, Болотниковская улица, 18",15800000,197500,80.0
"Москва, ЮЗАО, р-н Котловка, м. Нагорная, Нагорная улица, 17К5",11650000,264773,44.0
"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Феодосийская улица, 7к5",19400000,243413,79.7
"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Адмирала Ушакова, улица Адмирала Лазарева, 11",10000000,262467,38.1
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Профсоюзная улица, 24К1",25600000,321608,79.6
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, улица Академика Пилюгина, 24К1",48500000,339161,143.0
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Нахимовский проспект, 42",14300000,325000,44.0
"Москва, ЮЗАО, р-н Ломоносовский, проспект Вернадского, 27",20800000,301449,69.0
"Москва, ЮЗАО, р-н Коньково, м. Коньково, улица Островитянова, 11К1",75000000,348837,215.0
"Москва, ЮЗАО, р-н Обручевский, м. Новые Черемушки, улица Архитектора Власова, 18",41950000,297518,141.0
"Москва, ЮЗАО, р-н Черемушки, м. Профсоюзная, улица Архитектора Власова, 17",14500000,284314,51.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Архитектора Власова, 6",37000000,315431,117.3
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, улица Гарибальди, 36",30500000,376079,81.1
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 23",19200000,258412,74.3
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Новаторов, 8К2",100000000,613497,163.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Проспект Вернадского, улица Академика Пилюгина, 26К3",20000000,350263,57.1
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",18418159,321996,57.2
"Москва, ЮЗАО, р-н Коньково, м. Коньково, улица Островитянова, 11К1",79000000,367442,215.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Эльдара Рязанова, 2",50250000,304545,165.0
"Москва, ЮЗАО, р-н Котловка, м. Нагорная, Севастопольский проспект, 25",8730000,291000,30.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",28000000,437500,64.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 95Б",27000000,482143,56.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, улица Дмитрия Ульянова, 6к1",123000000,569444,216.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Эльдара Рязанова, 4",73360000,262939,279.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 95Б",27000000,473684,57.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Вавилова, 97",35000000,333333,105.0
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",30394024,535106,56.8
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",38914145,308109,126.3
"Москва, ЮЗАО, р-н Академический, м. Профсоюзная, Профсоюзная улица, 15",15400000,358140,43.0
"Москва, ЮЗАО, р-н Теплый Стан, м. Тропарево, улица Островитянова, 6",59500000,319892,186.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина",33030160,325100,101.6
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",18404920,397000,46.36
"Москва, ЮЗАО, р-н Котловка, м. Крымская, Большая Черемушкинская улица, 11К1",14990000,260696,57.5
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Профсоюзная улица, 41",54000000,372414,145.0
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, Ленинский проспект, 60/2",35500000,443750,80.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 103",54500000,307910,177.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",45324800,354100,128.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак2",10257720,250800,40.9
"Москва, ЮЗАО, р-н Академический, м. Академическая, Новочеремушкинская улица, 17",17500000,406977,43.0
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",79597276,496242,160.4
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",40045540,323000,123.98
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак5",12927600,252000,51.3
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",18729440,404000,46.36
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",28497270,362100,78.7
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",22903660,356200,64.3
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ломоносовский проспект, 7К5",98000000,494949,198.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Бунинская аллея, Южные Сады ЖК, к1.1",5631172,258311,21.8
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 111к1",34000000,283333,120.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак2",10344870,251700,41.1
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Вавилова, 97",51500000,318688,161.6
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",30183400,338000,89.3
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",31172400,360000,86.59
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, улица Академика Волгина, вл2Бс2",35015900,392115,89.3
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",59849460,362000,165.33
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",73999757,501014,147.7
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",62672071,520100,120.5
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",20260000,400000,50.65
"Москва, ЮЗАО, р-н Обручевский, м. Улица Новаторов, улица Эльдара Рязанова, 2",64024332,520100,123.1
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",61286800,370000,165.64
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",17792370,401000,44.37
"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Херсонская улица, 43к5",40464600,330000,122.62
"Москва, ЮЗАО, р-н Котловка, м. Крымская, Севастопольский проспект, 13К3",9050000,280186,32.3
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ленинский проспект, 73/8",20950000,282345,74.2
"Москва, ЮЗАО, р-н Котловка, м. Крымская, улица Дмитрия Ульянова, 43К3",14600000,255692,57.1
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5",12500000,194099,64.4
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Новочеремушкинская улица, 60К2",39990000,363545,110.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Бунинская аллея, Южнобутовская улица, 72К2",11500000,226378,50.8
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Вавилова, 97",19900000,368519,54.0
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, улица Новаторов, 4К5",16400000,309434,53.0
"Москва, ЮЗАО, р-н Обручевский, м. Калужская, Ленинский проспект, 105к2",42000000,420000,100.0
"Москва, ЮЗАО, р-н Северное Бутово, Феодосийская улица, 7к5",16150000,310577,52.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, Старокрымская улица, 15к1",9550000,242386,39.4
"Москва, ЮЗАО, р-н Ломоносовский, м. Профсоюзная, улица Вавилова, 69А",39950000,337045,118.53
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, улица Гарибальди, 36",35000000,333333,105.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Профсоюзная улица, 48К4",11600000,254386,45.6
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, Перекопская улица, 34к1",8790000,270462,32.5
"Москва, ЮЗАО, р-н Обручевский, м. Проспект Вернадского, Ленинский проспект, 95Б",27000000,473684,57.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Бутово, 2-я Мелитопольская улица, 21К3",9750000,182927,53.3
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, Болотниковская улица, 30",15500000,281818,55.0
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Дмитрия Ульянова, 4К2",17500000,334608,52.3
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Горчакова, Южнобутовская улица, 29",10000000,196850,50.8
"Москва, ЮЗАО, р-н Котловка, м. Крымская, Севастопольский проспект, 18",17200000,231494,74.3
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, Голубинская улица, 17/9",10000000,224215,44.6
"Москва, ЮЗАО, р-н Зюзино, м. Нахимовский проспект, Сивашская улица, 4К4",9200000,291139,31.6
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Вавилова, 52К1",26000000,371429,70.0
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, бульвар Адмирала Ушакова, 11",8400000,219321,38.3
"Москва, ЮЗАО, р-н Зюзино, м. Каховская, Болотниковская улица, 30К2",15000000,273723,54.8
"Москва, ЮЗАО, р-н Ясенево, м. Теплый Стан, Голубинская улица, 9",12700000,296037,42.9
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, Литовский бульвар, 18",12850000,249031,51.6
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, улица Поляны, 5Ак2",8500000,218509,38.9
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, бульвар Адмирала Ушакова, 5",12700000,215254,59.0
"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, бульвар Дмитрия Донского, 11К2",12900000,250485,51.5
"Москва, ЮЗАО, р-н Академический, м. Академическая, проспект 60-летия Октября, 17",19770000,306512,64.5
"Москва, ЮЗАО, р-н Черемушки, м. Профсоюзная, улица Цюрупы, 8К1",17999999,333333,54.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Академика Пилюгина, 18",19900000,331667,60.0
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, улица Вавилова, 52К1",29000000,349398,83.0
"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Феодосийская улица, 7к5",19400000,242500,80.0
"Москва, ЮЗАО, р-н Котловка, м. Нагорная, улица Ремизова, 5",8400000,240000,35.0
"Москва, ЮЗАО, р-н Черемушки, м. Новые Черемушки, улица Цюрупы, 24К2",11800000,267574,44.1
"Москва, ЮЗАО, р-н Южное Бутово, м. Улица Скобелевская, Скобелевская улица, 1",15000000,200000,75.0
"Москва, ЮЗАО, р-н Гагаринский, м. Академическая, улица Вавилова, 52К1",27500000,376712,73.0
"Москва, ЮЗАО, р-н Ломоносовский, м. Новые Черемушки, улица Гарибальди, 7",77000000,500000,154.0
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ленинский проспект, 73/8",27000000,308924,87.4
"Москва, ЮЗАО, р-н Гагаринский, м. Университет, Ломоносовский проспект, 7К5",81000000,506250,160.0
"Москва, ЮЗАО, р-н Академический, м. Академическая, Большая Черемушкинская улица, 18К1",9800000,277620,35.3
