address,main_price,price_per_m2,area
"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Сенная площадь, проспект Римского-Корсакова, 8/18",24500000,152174,161.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 9к1",18000000,290323,62.0

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, Конногвардейский бульвар, 11",28200000,402857,70.0

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Садовая, улица Глинки, 3-5-7",4500000,220588,20.4

"Санкт-Петербург, р-н Адмиралтейский, Екатерингофский, м. Нарвская, Старо-Петергофский проспект, 15",10500000,128676,81.6

"Санкт-Петербург, р-н Адмиралтейский, Сенной, м. Сенная площадь, Садовая улица, 49",15350000,156155,98.3

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Балтийская, Садовая улица, 128",29000000,112578,257.6

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, набережная Канала Грибоедова, 148-150",22050000,175278,125.8

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Садовая, набережная Канала Грибоедова, 105",38100000,189836,200.7

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, набережная Реки Пряжки, 18-20",3330000,175263,19.0

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, набережная Реки Пряжки, 18-20",3650000,182500,20.0

"Санкт-Петербург, р-н Адмиралтейский, Сенной, м. Сенная площадь, Спасский переулок, 6-8",15000000,174419,86.0

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Технологический институт, Серпуховская улица, 34",24300000,200826,121.0

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Садовая, улица Глинки, 3-5-7",4760000,226667,21.0

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Технологический институт, Малодетскосельский проспект, 40",20000000,303490,65.9

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Технологический институт, Малодетскосельский проспект, 40",24200006,241180,100.34

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Технологический институт, Малодетскосельский проспект, 40",37910336,276455,137.13

"Санкт-Петербург, р-н Адмиралтейский, Сенной, м. Сенная площадь, Гороховая улица, 33",11600000,172876,67.1

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, Английский проспект, 21/60",18000000,199557,90.2

"Санкт-Петербург, р-н Адмиралтейский, Екатерингофский, м. Балтийская, набережная Обводного Канала, 128",12200000,179148,68.1

"Санкт-Петербург, р-н Адмиралтейский, Екатерингофский, м. Балтийская, набережная Обводного Канала, 128",13350000,178715,74.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",11341890,299258,37.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",12831850,289658,44.3

"Санкт-Петербург, р-н Адмиралтейский, Коломна, набережная Канала Грибоедова, 136",12000000,332410,36.1

"Санкт-Петербург, р-н Адмиралтейский, Сенной, м. Спасская, набережная Реки Фонтанки, 131",33499000,196937,170.1

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, Английский проспект, 29",26900000,299889,89.7

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Садовая, улица Писарева, 5",13500000,173077,78.0

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Садовая, Малая Подьяческая улица, 6",14000000,209895,66.7

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Адмиралтейская, Английская набережная, 30",89800000,566562,158.5

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 7к1",8700000,267692,32.5

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 65",6799000,262713,25.88

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7131537,222166,32.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7267550,222249,32.7

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",7350000,294000,25.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7453761,221180,33.7

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",7574000,294708,25.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7515405,241653,31.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7641738,218335,35.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",7824848,312120,25.07

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7884800,216022,36.5

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",7868630,220410,35.7

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",7862000,295564,26.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",8244670,216396,38.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",8352864,216395,38.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",8488674,212749,39.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",8681830,209201,41.5

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",8716663,204617,42.6

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",9070732,291663,31.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",9111802,208032,43.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",9161446,204954,44.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",9137468,221246,41.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9122045,197490,46.19

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9349469,194902,47.97

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9336993,210340,44.39

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9372880,201351,46.55

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9502673,213160,44.58

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",9901207,217609,45.5

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",9914000,291588,34.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",9962680,205036,48.59

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",10075821,292053,34.5

"Санкт-Петербург, р-н Адмиралтейский, Сенной, м. Сенная площадь, Гражданская улица, 14",13800000,122124,113.0

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",10269200,291739,35.2

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",10311110,207050,49.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",10308316,210374,49.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",10626069,207136,51.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 7к1",10700000,218814,48.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",10863224,202295,53.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",10755253,208032,51.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, набережная Обводного Канала, 108",23950000,192834,124.2

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская",10950000,270838,40.43

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",11068400,292042,37.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11127229,199056,55.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",11233540,270037,41.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11214442,191373,58.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",11387485,351466,32.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11451451,207079,55.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11537655,202061,57.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11517431,187580,61.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",11573060,294480,39.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",11690070,281011,41.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",11782790,291653,40.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к2",11791200,340000,34.68

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Сенная площадь, проспект Римского-Корсакова, 8/18",9200000,134111,68.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",11839160,203073,58.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",11984977,351466,34.1

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Пушкинская, Подъездной переулок, 13",11926800,292324,40.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12144109,179647,67.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к3",12046811,304520,39.56

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12178253,177526,68.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12156816,181988,66.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12269103,203131,60.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",12263900,274360,44.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",12397240,279847,44.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",12292731,204300,60.17

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",12429380,249086,49.9

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Сенная площадь, набережная Крюкова Канала, 3",22500000,218447,103.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12406397,178253,69.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к3",12562440,307000,40.92

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 4",12630268,271970,46.44

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",12644650,276688,45.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 4",12652312,268285,47.16

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 4",12706400,280000,45.38

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 4",12829560,323000,39.72

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",12905617,198548,65.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",13040352,201240,64.8

"Санкт-Петербург, р-н Адмиралтейский, Коломна, м. Нарвская, Витебская улица, 23",7400000,167421,44.2

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 6к1",13135626,275380,47.7

"Санкт-Петербург, р-н Адмиралтейский, Екатерингофский, м. Нарвская, Нарвский проспект, 23/2",5000000,165563,30.2

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",13131550,251081,52.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к2",13138114,283149,46.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к5",13237840,308000,42.98

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 6к1",13153140,286000,45.99

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",13219180,249418,53.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 7к1",13500000,205167,65.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 7к1",13400000,208723,64.2

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",13694320,288910,47.4

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",13582730,267377,50.8

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к2",13982500,329000,42.5

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 14к1",14000000,234270,59.76

"Санкт-Петербург, р-н Адмиралтейский, Адмиралтейский, м. Адмиралтейская, набережная Крюкова Канала, 4",110000000,733333,150.0

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",14252394,295081,48.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",14503880,260393,55.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26Ж",14644124,368870,39.7

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",14784173,301103,49.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",14721097,349670,42.1

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",14866140,277353,53.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, 12-я Красноармейская улица, 26",14850741,346171,42.9

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, Галактика Про ЖК",14900000,220414,67.6

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Московский проспект, 71к2",14964894,250040,59.85

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, улица Парфеновская, 4",15237283,264720,57.56

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",15300508,203194,75.3

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Московские ворота",15725931,173959,90.4

"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Звенигородская, Звенигородская улица, 7к2",15784000,400000,39.46

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Фрунзенская, Променад ЖК",15807876,174518,90.58

"Санкт-Петербург, р-н Адмиралтейский, Измайловское, м. Балтийская, бульвар Измайловский",15819860,238610,66.3

