address,main_price,price_per_m2,area
"Москва, НАО (Новомосковский), м. Улица Скобелевская, пос. Коммунарка, улица Потаповская Роща, 20к2",5014636,259826,19.3
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, проспект Магеллана, 2",15000000,178571,84.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, Скандинавия ЖК, к16/2",9400000,208889,45.0
"Москва, НАО (Новомосковский), м. Коммунарка, Десеновское поселение, улица 3-я Нововатутинская, 8",7350000,200272,36.7
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица Чароитовая, 1к1",11500000,165706,69.4
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, бульвар Скандинавский, 5к3",12688000,179463,70.7
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, бульвар Скандинавский, 5к3",14640000,174078,84.1
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, бульвар Скандинавский, 5к3",15380000,190582,80.7
"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, Сосенское поселение, бульвар Скандинавский, 1к2",12567000,174784,71.9
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Александры Монаховой, 5к1",4400000,191304,23.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 1-я Нововатутинская, 5",10200000,178322,57.2
"Москва, НАО (Новомосковский), Филимонковское поселение, пос. Марьино, 34",7400000,168565,43.9
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, Переделкино Ближнее мкр, улица Летчика Ульянина, 3А",7200000,206897,34.8
"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, пос. Коммунарка, улица Потаповская Роща, 26к1",8500000,232240,36.6
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, Переделкино Ближнее мкр, улица Летчика Ульянина, 3А",7800000,193548,40.3
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, бульвар Скандинавский, 5к3",10700000,182906,58.5
"Москва, НАО (Новомосковский), м. Солнцево, Московский поселение, улица Родниковая, 30к1",14200000,222920,63.7
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Александры Монаховой, 5к1",4600000,209091,22.0
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 14к1",12000000,300000,40.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Десеновское поселение, улица 3-я Нововатутинская, 2",5990000,217029,27.6
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Бачуринская, 9Ак2",15400000,213889,72.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Фитаревская",10800000,234783,46.0
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, бульвар Скандинавский, 23к1",12400000,247012,50.2
"Москва, НАО (Новомосковский), м. Щербинка, Щербинка, Южный кв-л, 8",6571950,165000,39.83
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 17к2",11700000,243750,48.0
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Авиаконструктора Петлякова, 27",11200000,186356,60.1
"Москва, НАО (Новомосковский), м. Щербинка, Щербинка, Южный кв-л, 8",10178000,140000,72.7
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, проспект Магеллана, 2",14800000,234921,63.0
"Москва, НАО (Новомосковский), м. Щербинка, Щербинка, Южный кв-л, 8",10178000,140000,72.7
"Москва, НАО (Новомосковский), Московский поселение, улица Татьянин Парк, 14к1",12000000,300000,40.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, № 25 кв-л",4427400,188400,23.5
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Андерсен ЖК, улица Андерсена, 2",11000000,130332,84.4
"Москва, НАО (Новомосковский), м. Щербинка, Щербинка, Южный кв-л, 8",10541500,145000,72.7
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 16к1",19900000,265333,75.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, № 195 кв-л, 16к2",7190000,190212,37.8
"Москва, НАО (Новомосковский), м. Щербинка, Щербинка, улица Высотная, 6",6670000,222333,30.0
"Москва, НАО (Новомосковский), м. Прокшино, пос. Коммунарка, улица Бачуринская, 9Ак1",7650000,206757,37.0
"Москва, НАО (Новомосковский), м. Саларьево, Московский, мкр. Первый Московский Город-Парк, улица Атласова, 9",8300000,197619,42.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Лазурная, 10",8300000,223118,37.2
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Родниковая, 9Ак3",21700000,291510,74.44
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Лазурная, 5",14450000,192667,75.0
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Родниковая, 9Ак1",10500000,283784,37.0
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 14к1",15800000,222535,71.0
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 14к1",10800000,242697,44.5
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, мкр. Град Московский, улица Радужная, 17",9500000,186275,51.0
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 17к1",12190000,273933,44.5
"Москва, НАО (Новомосковский), м. Одинцово, Марушкинское поселение, д. Крекшино, Баркли Медовая Долина ЖК, к7",5800000,214815,27.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 1",16400000,218667,75.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, Эдальго мкр, 2",18900000,164348,115.0
"Москва, НАО (Новомосковский), м. Улица Горчакова, пос. Коммунарка, Бунинские Луга ЖК, к2.1/4",12433750,171500,72.5
"Москва, НАО (Новомосковский), м. Бульвар Адмирала Ушакова, Сосенское поселение, бульвар Скандинавский, 23к1",12400000,240310,51.6
"Москва, НАО (Новомосковский), м. Рассказовка, Московский, Маяк СНТ, 33",2800000,155556,18.0
"Москва, НАО (Новомосковский), м. Рассказовка, Филимонковское поселение, улица Харлампиева, 50к2",5790000,193000,30.0
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Родниковая, 30к1",12500000,226040,55.3
"Москва, НАО (Новомосковский), м. Бунинская аллея, Сосенское поселение, улица Александры Монаховой, 97",16000000,168421,95.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, проспект Магеллана, 2",14800000,234921,63.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, Первый Московский мкр, 10-я фаза тер., к7",7468872,190048,39.3
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, Переделкино Ближнее мкр, улица Анны Ахматовой, 11к3",7276336,196022,37.12
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Липовый Парк, 5к1",12690000,206006,61.6
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Авиаконструктора Петлякова, 25",9200000,221687,41.5
"Москва, НАО (Новомосковский), м. Рассказовка, Филимонковское поселение, пос. Марьино, бульвар Светлый, 3к2",10300000,180702,57.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, проспект Магеллана, 2",14900000,248333,60.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, пос. Ватутинки, Рашен Дизайн Дистрикт ЖК, к3А",10460200,187795,55.7
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Саларьевская, 16к2",10500000,223404,47.0
"Москва, НАО (Новомосковский), м. Рассказовка, 10-й мкр, к5",6349999,230072,27.6
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Саларьевская, 9",9500000,251323,37.8
"Москва, НАО (Новомосковский), м. Рассказовка, Московский, мкр. Юго-Западный, 3-й мкр, 20",31990000,228011,140.3
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, Первый Московский мкр, 10-я фаза тер., к7",10958880,148696,73.7
"Москва, НАО (Новомосковский), м. Ольховая, Сосенское поселение, д. Сосенки, улица Ясеневая, 3",25000000,195313,128.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, бульвар Скандинавский, 3к3",13000000,181311,71.7
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Кленовые Аллеи ЖК, к14",11620786,186350,62.36
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, Марьино Град ЖК, к14",7000000,127273,55.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 3-я Нововатутинская, 8",7100000,200565,35.4
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 16к1",19900000,265333,75.0
"Москва, НАО (Новомосковский), м. Румянцево, Московский поселение, д. Румянцево, Хоумсити ЖК, к4",9757732,236838,41.2
"Москва, НАО (Новомосковский), м. Улица Скобелевская, пос. Коммунарка, улица Потаповская Роща, 20к2",9982133,179535,55.6
"Москва, НАО (Новомосковский), м. Саларьево, Сосенское поселение, Испанские Кварталы 2 ЖК, к6/4",6751091,248202,27.2
"Москва, НАО (Новомосковский), м. Саларьево, Сосенское поселение, Испанские Кварталы 2 ЖК, к5/5",8647777,221738,39.0
"Москва, НАО (Новомосковский), м. Улица Скобелевская, пос. Коммунарка, улица Потаповская Роща, 20к1",9418975,219557,42.9
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Родниковая, 9Ак1",10500000,269231,39.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Кленовые Аллеи ЖК, к12",6823546,227300,30.02
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Кленовые Аллеи ЖК, к11",6913229,206550,33.47
"Москва, НАО (Новомосковский), м. Румянцево, Московский поселение, д. Румянцево, Хоумсити ЖК, к4",11784989,230626,51.1
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, Первый Московский мкр, 10-я фаза тер., к7",6737285,213205,31.6
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, Первый Московский мкр, 10-я фаза тер., к7",7468872,190048,39.3
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Саларьевская, 13к2",10290000,249757,41.2
"Москва, НАО (Новомосковский), м. Филатов Луг, Сосенское поселение, Саларьево Парк ЖК, 37",9021040,249200,36.2
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",7854775,207250,37.9
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, Середневский Лес ЖК, к1/4",5343180,245100,21.8
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, пос. Ватутинки, Рашен Дизайн Дистрикт ЖК, к3Б",7109200,200825,35.4
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, пос. Ватутинки, Рашен Дизайн Дистрикт ЖК, к2С",10252000,189852,54.0
"Москва, НАО (Новомосковский), м. Румянцево, Московский поселение, д. Румянцево, Хоумсити ЖК, к4",17897461,198420,90.2
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, Середневский Лес ЖК, к1/4",6477620,198700,32.6
"Москва, НАО (Новомосковский), м. Румянцево, Московский поселение, улица Родниковая, 30к3",8697214,246380,35.3
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Липовый Парк, 7к2",16340500,204001,80.1
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, Середневский Лес ЖК, к1/4",6282000,174500,36.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Андерсен ЖК, улица Андерсена, 2",11000000,130952,84.0
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",11683840,179200,65.2
"Москва, НАО (Новомосковский), м. Саларьево, Сосенское поселение, Испанские Кварталы 2 ЖК, к6/3",14767047,178131,82.9
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",9086975,230050,39.5
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",8091200,208000,38.9
"Москва, НАО (Новомосковский), м. Филатов Луг, Сосенское поселение, Саларьево Парк ЖК, 43",11106900,193500,57.4
"Москва, НАО (Новомосковский), м. Филатов Луг, Сосенское поселение, Саларьево Парк ЖК, 46",14260260,178700,79.8
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, Середневский Лес ЖК, к1/5",8908900,143000,62.3
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 14к1",10550000,234444,45.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, мкр. Град Московский, улица Георгиевская, 13",7799000,206870,37.7
"Москва, НАО (Новомосковский), м. Бунинская аллея, пос. Коммунарка, улица Потаповская Роща, 24к2",8800000,213075,41.3
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, улица Бианки, 8к2",8800000,209524,42.0
"Москва, НАО (Новомосковский), пос. Коммунарка, улица Александры Монаховой, 88к1",9500000,202128,47.0
"Москва, НАО (Новомосковский), м. Коммунарка, Десеновское поселение, улица 3-я Нововатутинская, 8",7250000,195946,37.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, мкр. Первый Московский Город-Парк, улица Бианки, 4К1",11600000,227451,51.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Александры Монаховой, 43к2",13450000,182745,73.6
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, Переделкино Ближнее мкр, улица Анны Ахматовой, 11к3",4990000,216298,23.07
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Саларьевская, 13к2",10290000,249757,41.2
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",6382705,212050,30.1
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",4916160,256050,19.2
"Москва, НАО (Новомосковский), м. Бунинская аллея, Воскресенское поселение, проезд Чечерский, 136",8500000,146552,58.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, мкр. Первый Московский Город-Парк, улица Бианки, 6К3",7600000,190955,39.8
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к16",8833920,206400,42.8
"Москва, НАО (Новомосковский), м. Остафьево, Щербинка, Южный кв-л, 5",9500000,148438,64.0
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",10549620,187050,56.4
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Сосенский Стан, 11",14100000,216923,65.0
"Москва, НАО (Новомосковский), м. Коммунарка, Десеновское поселение, улица 6-я Нововатутинская, 3к2",14600000,182272,80.1
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, № 173 кв-л",6100000,210345,29.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Бачуринская, 22к1",11500000,166667,69.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, Прокшино ЖК, 1к1",8700000,174000,50.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, Прокшино ЖК",7800000,205263,38.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, Прокшино ЖК",10300000,153731,67.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к9",9200000,149837,61.4
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Анны Ахматовой, 22",13500000,207692,65.0
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Бачуринская, 22к2",8650000,188043,46.0
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 15к2",12300000,254922,48.25
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Летчика Ульянина, 4",12700000,175900,72.2
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Лазурная, 1",15000000,176263,85.1
"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, улица Москвитина, 9к3",18990000,253200,75.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица 1-я Нововатутинская, 5",10800000,188153,57.4
"Москва, НАО (Новомосковский), м. Рассказовка, Марушкинское поселение, д. Большое Свинорье, улица Черничная, 56к1",11950000,139766,85.5
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Бачуринская, 11",8900000,236074,37.7
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 2",7950000,248438,32.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 3",7500000,213068,35.2
"Москва, НАО (Новомосковский), м. Бунинская аллея, пос. Коммунарка, улица Александры Монаховой, 94к1",12400000,179710,69.0
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Александры Монаховой, 43к1",10850000,201673,53.8
"Москва, НАО (Новомосковский), м. Улица Горчакова, Сосенское поселение, д. Столбово, Южное Бунино ЖК, к12",6382705,212050,30.1
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 1",11500000,166425,69.1
"Москва, НАО (Новомосковский), м. Ольховая, пос. Коммунарка, улица Бачуринская, 9Ак1",6700000,248148,27.0
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, Кленовые Аллеи ЖК, к8",7100000,154988,45.81
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Фитаревская, 21",8500000,245665,34.6
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, Переделкино Ближнее мкр, улица Анны Ахматовой, 11к3",10563366,157310,67.15
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Омская, 15",8750000,231237,37.84
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, улица Саларьевская, 14к3",14500000,228346,63.5
"Москва, НАО (Новомосковский), м. Саларьево, Московский поселение, Киевское шоссе, 23-й км, 11к2",19600000,207407,94.5
"Москва, НАО (Новомосковский), м. Бунинская аллея, пос. Коммунарка, улица Александры Монаховой",11200000,215385,52.0
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, Прокшино ЖК, 1к3",5350000,243182,22.0
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, пос. Марьино, бульвар Светлый, 18к1",9500000,173358,54.8
"Москва, НАО (Новомосковский), м. Говорово, Московский поселение, улица Татьянин Парк, 15к1",12300000,267391,46.0
"Москва, НАО (Новомосковский), Филимонковское поселение, улица Харлампиева, 44",4850000,161667,30.0
"Москва, НАО (Новомосковский), м. Улица Скобелевская, Сосенское поселение, № 173 кв-л",5236242,274149,19.1
"Москва, НАО (Новомосковский), м. Филатов Луг, Филимонковское поселение, улица Харлампиева, 48к2",5600000,195122,28.7
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Липовый Парк, 4к3",10200000,203187,50.2
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, № 173 кв-л",10100000,174138,58.0
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, бульвар Андрея Тарковского, 3",11300000,273608,41.3
"Москва, НАО (Новомосковский), м. Бунинская аллея, пос. Коммунарка, улица Александры Монаховой, 96к2",10500000,223404,47.0
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 3",7500000,212525,35.29
"Москва, НАО (Новомосковский), м. Прокшино, Сосенское поселение, улица Сервантеса, 3к2",8200000,197590,41.5
"Москва, НАО (Новомосковский), м. Филатов Луг, Сосенское поселение, Саларьево Парк ЖК, 28",12200000,206430,59.1
"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица Чароитовая, 1к2",5800000,190164,30.5
"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, Скандинавия ЖК, улица Эдварда Грига, 5",8300000,188636,44.0
